Customer ID,Month period,product_count,product_code,has_product
CUST1008852,2026-06,0,SA,0
CUST1008853,2026-06,1,SA,1
CUST1008854,2026-06,1,SA,1
CUST1008855,2026-06,1,SA,1
CUST1008856,2026-06,1,SA,1
CUST1008857,2026-06,1,SA,1
CUST1008858,2026-06,1,SA,1
CUST1008859,2026-06,1,SA,1
CUST1008860,2026-06,0,SA,0
CUST1008861,2026-06,0,SA,0
CUST1008862,2026-06,0,SA,0
CUST1008863,2026-06,1,SA,1
CUST1008864,2026-06,1,SA,1
CUST1008865,2026-06,1,SA,1
CUST1008866,2026-06,1,SA,1
CUST1008867,2026-06,1,SA,1
CUST1008868,2026-06,1,SA,1
CUST1008869,2026-06,1,SA,1
CUST1008870,2026-06,1,SA,1
CUST1008871,2026-06,1,SA,1
CUST1008872,2026-06,1,SA,1
CUST1008873,2026-06,1,SA,1
CUST1008874,2026-06,1,SA,1
CUST1008875,2026-06,1,SA,1
CUST1008876,2026-06,1,SA,1
CUST1008877,2026-06,1,SA,1
CUST1008878,2026-06,1,SA,1
CUST1008879,2026-06,1,SA,1
CUST1008880,2026-06,1,SA,1
CUST1008881,2026-06,1,SA,1
CUST1008882,2026-06,1,SA,1
CUST1008883,2026-06,1,SA,1
CUST1008884,2026-06,1,SA,1
CUST1008885,2026-06,0,SA,0
CUST1008886,2026-06,1,SA,1
CUST1008887,2026-06,1,SA,1
CUST1008888,2026-06,1,SA,1
CUST1008889,2026-06,1,SA,1
CUST1008890,2026-06,1,SA,1
CUST1008891,2026-06,1,SA,1
CUST1008892,2026-06,0,SA,0
CUST1008893,2026-06,1,SA,1
CUST1008894,2026-06,1,SA,1
CUST1008895,2026-06,1,SA,1
CUST1008896,2026-06,1,SA,1
CUST1008897,2026-06,1,SA,1
CUST1008898,2026-06,1,SA,1
CUST1008899,2026-06,1,SA,1
CUST1008900,2026-06,1,SA,1
CUST1008901,2026-06,1,SA,1
CUST1008902,2026-06,0,SA,0
CUST1008903,2026-06,1,SA,1
CUST1008904,2026-06,1,SA,1
CUST1008905,2026-06,1,SA,1
CUST1008906,2026-06,1,SA,1
CUST1008907,2026-06,1,SA,1
CUST1008908,2026-06,1,SA,1
CUST1008909,2026-06,1,SA,1
CUST1008910,2026-06,1,SA,1
CUST1008911,2026-06,1,SA,1
CUST1008912,2026-06,1,SA,1
CUST1008913,2026-06,1,SA,1
CUST1008914,2026-06,1,SA,1
CUST1008915,2026-06,1,SA,1
CUST1008916,2026-06,1,SA,1
CUST1008917,2026-06,1,SA,1
CUST1008918,2026-06,1,SA,1
CUST1008919,2026-06,1,SA,1
CUST1008920,2026-06,1,SA,1
CUST1008921,2026-06,1,SA,1
CUST1008922,2026-06,0,SA,0
CUST1008923,2026-06,1,SA,1
CUST1008924,2026-06,1,SA,1
CUST1008925,2026-06,1,SA,1
CUST1008926,2026-06,1,SA,1
CUST1008927,2026-06,1,SA,1
CUST1008928,2026-06,1,SA,1
CUST1008929,2026-06,1,SA,1
CUST1008930,2026-06,1,SA,1
CUST1008931,2026-06,1,SA,1
CUST1008932,2026-06,1,SA,1
CUST1008933,2026-06,1,SA,1
CUST1008934,2026-06,1,SA,1
CUST1008935,2026-06,1,SA,1
CUST1008936,2026-06,1,SA,1
CUST1008937,2026-06,1,SA,1
CUST1008938,2026-06,1,SA,1
CUST1008939,2026-06,1,SA,1
CUST1008940,2026-06,1,SA,1
CUST1008941,2026-06,1,SA,1
CUST1008942,2026-06,1,SA,1
CUST1008943,2026-06,1,SA,1
CUST1008944,2026-06,1,SA,1
CUST1008945,2026-06,1,SA,1
CUST1008946,2026-06,1,SA,1
CUST1008947,2026-06,1,SA,1
CUST1008948,2026-06,1,SA,1
CUST1008949,2026-06,1,SA,1
CUST1008950,2026-06,1,SA,1
CUST1008951,2026-06,1,SA,1
CUST1008952,2026-06,1,SA,1
CUST1008953,2026-06,1,SA,1
CUST1008954,2026-06,1,SA,1
CUST1008955,2026-06,1,SA,1
CUST1008956,2026-06,1,SA,1
CUST1008957,2026-06,1,SA,1
CUST1008958,2026-06,1,SA,1
CUST1008959,2026-06,1,SA,1
CUST1008960,2026-06,1,SA,1
CUST1008961,2026-06,1,SA,1
CUST1008962,2026-06,1,SA,1
CUST1008963,2026-06,1,SA,1
CUST1008964,2026-06,1,SA,1
CUST1008965,2026-06,1,SA,1
CUST1008966,2026-06,1,SA,1
CUST1008967,2026-06,1,SA,1
CUST1008968,2026-06,1,SA,1
CUST1008969,2026-06,1,SA,1
CUST1008970,2026-06,1,SA,1
CUST1008971,2026-06,1,SA,1
CUST1008972,2026-06,1,SA,1
CUST1008973,2026-06,1,SA,1
CUST1008974,2026-06,1,SA,1
CUST1008975,2026-06,1,SA,1
CUST1008976,2026-06,1,SA,1
CUST1008977,2026-06,1,SA,1
CUST1008978,2026-06,1,SA,1
CUST1008979,2026-06,1,SA,1
CUST1008980,2026-06,1,SA,1
CUST1008981,2026-06,1,SA,1
CUST1008982,2026-06,1,SA,1
CUST1008983,2026-06,1,SA,1
CUST1008984,2026-06,1,SA,1
CUST1008985,2026-06,1,SA,1
CUST1008986,2026-06,1,SA,1
CUST1008987,2026-06,1,SA,1
CUST1008988,2026-06,1,SA,1
CUST1008989,2026-06,1,SA,1
CUST1008990,2026-06,1,SA,1
CUST1008991,2026-06,1,SA,1
CUST1008992,2026-06,1,SA,1
CUST1008993,2026-06,1,SA,1
CUST1008994,2026-06,1,SA,1
CUST1008995,2026-06,1,SA,1
CUST1008996,2026-06,0,SA,0
CUST1008997,2026-06,1,SA,1
CUST1008998,2026-06,1,SA,1
CUST1008999,2026-06,1,SA,1
CUST1009000,2026-06,1,SA,1
CUST1009001,2026-06,1,SA,1
CUST1009002,2026-06,1,SA,1
CUST1009003,2026-06,1,SA,1
CUST1009004,2026-06,1,SA,1
CUST1009005,2026-06,1,SA,1
CUST1009006,2026-06,0,SA,0
CUST1009007,2026-06,1,SA,1
CUST1009008,2026-06,0,SA,0
CUST1009009,2026-06,1,SA,1
CUST1009010,2026-06,1,SA,1
CUST1009011,2026-06,1,SA,1
CUST1009012,2026-06,1,SA,1
CUST1009013,2026-06,1,SA,1
CUST1009014,2026-06,1,SA,1
CUST1009015,2026-06,1,SA,1
CUST1009016,2026-06,1,SA,1
CUST1009017,2026-06,1,SA,1
CUST1009018,2026-06,1,SA,1
CUST1009019,2026-06,1,SA,1
CUST1009020,2026-06,1,SA,1
CUST1009021,2026-06,1,SA,1
CUST1009022,2026-06,1,SA,1
CUST1009023,2026-06,1,SA,1
CUST1009024,2026-06,1,SA,1
CUST1009025,2026-06,1,SA,1
CUST1009026,2026-06,1,SA,1
CUST1009027,2026-06,1,SA,1
CUST1009028,2026-06,1,SA,1
CUST1009029,2026-06,1,SA,1
CUST1009030,2026-06,1,SA,1
CUST1009031,2026-06,1,SA,1
CUST1009032,2026-06,1,SA,1
CUST1009033,2026-06,1,SA,1
CUST1009034,2026-06,1,SA,1
CUST1009035,2026-06,1,SA,1
CUST1009036,2026-06,1,SA,1
CUST1009037,2026-06,1,SA,1
CUST1009038,2026-06,1,SA,1
CUST1009039,2026-06,1,SA,1
CUST1009040,2026-06,1,SA,1
CUST1009041,2026-06,1,SA,1
CUST1009042,2026-06,1,SA,1
CUST1009043,2026-06,1,SA,1
CUST1009044,2026-06,1,SA,1
CUST1009045,2026-06,1,SA,1
CUST1009046,2026-06,1,SA,1
CUST1009047,2026-06,1,SA,1
CUST1009048,2026-06,1,SA,1
CUST1009049,2026-06,1,SA,1
CUST1009050,2026-06,1,SA,1
CUST1009051,2026-06,1,SA,1
CUST1009052,2026-06,1,SA,1
CUST1009053,2026-06,1,SA,1
CUST1009054,2026-06,1,SA,1
CUST1009055,2026-06,1,SA,1
CUST1009056,2026-06,1,SA,1
CUST1009057,2026-06,1,SA,1
CUST1009058,2026-06,1,SA,1
CUST1009059,2026-06,1,SA,1
CUST1009060,2026-06,1,SA,1
CUST1009061,2026-06,1,SA,1
CUST1009062,2026-06,1,SA,1
CUST1009063,2026-06,1,SA,1
CUST1009064,2026-06,1,SA,1
CUST1009065,2026-06,1,SA,1
CUST1009066,2026-06,1,SA,1
CUST1009067,2026-06,1,SA,1
CUST1009068,2026-06,1,SA,1
CUST1009069,2026-06,1,SA,1
CUST1009070,2026-06,1,SA,1
CUST1009071,2026-06,1,SA,1
CUST1009072,2026-06,1,SA,1
CUST1009073,2026-06,1,SA,1
CUST1009074,2026-06,1,SA,1
CUST1009075,2026-06,1,SA,1
CUST1009076,2026-06,1,SA,1
CUST1009077,2026-06,1,SA,1
CUST1009078,2026-06,1,SA,1
CUST1009079,2026-06,0,SA,0
CUST1009080,2026-06,1,SA,1
CUST1009081,2026-06,1,SA,1
CUST1009082,2026-06,1,SA,1
CUST1009083,2026-06,1,SA,1
CUST1009084,2026-06,1,SA,1
CUST1009085,2026-06,1,SA,1
CUST1009086,2026-06,1,SA,1
CUST1009087,2026-06,1,SA,1
CUST1009088,2026-06,1,SA,1
CUST1009089,2026-06,1,SA,1
CUST1009090,2026-06,1,SA,1
CUST1009091,2026-06,1,SA,1
CUST1009092,2026-06,1,SA,1
CUST1009093,2026-06,1,SA,1
CUST1009094,2026-06,1,SA,1
CUST1009095,2026-06,1,SA,1
CUST1009096,2026-06,1,SA,1
CUST1009097,2026-06,1,SA,1
CUST1009098,2026-06,1,SA,1
CUST1009099,2026-06,1,SA,1
CUST1009100,2026-06,1,SA,1
CUST1009101,2026-06,1,SA,1
CUST1009102,2026-06,1,SA,1
CUST1009103,2026-06,1,SA,1
CUST1009104,2026-06,1,SA,1
CUST1009105,2026-06,1,SA,1
CUST1009106,2026-06,1,SA,1
CUST1009107,2026-06,1,SA,1
CUST1009108,2026-06,1,SA,1
CUST1009109,2026-06,1,SA,1
CUST1009110,2026-06,1,SA,1
CUST1009111,2026-06,1,SA,1
CUST1009112,2026-06,1,SA,1
CUST1009113,2026-06,1,SA,1
CUST1009114,2026-06,1,SA,1
CUST1009115,2026-06,1,SA,1
CUST1009116,2026-06,0,SA,0
CUST1009117,2026-06,1,SA,1
CUST1009118,2026-06,1,SA,1
CUST1009119,2026-06,1,SA,1
CUST1009120,2026-06,1,SA,1
CUST1009121,2026-06,0,SA,0
CUST1009122,2026-06,0,SA,0
CUST1009123,2026-06,1,SA,1
CUST1009124,2026-06,1,SA,1
CUST1009125,2026-06,1,SA,1
CUST1009126,2026-06,1,SA,1
CUST1009127,2026-06,1,SA,1
CUST1009128,2026-06,1,SA,1
CUST1009129,2026-06,1,SA,1
CUST1009130,2026-06,1,SA,1
CUST1009131,2026-06,1,SA,1
CUST1009132,2026-06,1,SA,1
CUST1009133,2026-06,1,SA,1
CUST1009134,2026-06,1,SA,1
CUST1009135,2026-06,1,SA,1
CUST1009136,2026-06,1,SA,1
CUST1009137,2026-06,1,SA,1
CUST1009138,2026-06,1,SA,1
CUST1009139,2026-06,1,SA,1
CUST1009140,2026-06,1,SA,1
CUST1009141,2026-06,1,SA,1
CUST1009142,2026-06,1,SA,1
CUST1009143,2026-06,1,SA,1
CUST1009144,2026-06,1,SA,1
CUST1009145,2026-06,1,SA,1
CUST1009146,2026-06,1,SA,1
CUST1009147,2026-06,1,SA,1
CUST1009148,2026-06,1,SA,1
CUST1009149,2026-06,1,SA,1
CUST1009150,2026-06,1,SA,1
CUST1009151,2026-06,1,SA,1
CUST1009152,2026-06,1,SA,1
CUST1009153,2026-06,1,SA,1
CUST1009154,2026-06,1,SA,1
CUST1009155,2026-06,1,SA,1
CUST1009156,2026-06,1,SA,1
CUST1009157,2026-06,1,SA,1
CUST1009158,2026-06,0,SA,0
CUST1009159,2026-06,1,SA,1
CUST1009160,2026-06,1,SA,1
CUST1009161,2026-06,1,SA,1
CUST1009162,2026-06,1,SA,1
CUST1009163,2026-06,1,SA,1
CUST1009164,2026-06,1,SA,1
CUST1009165,2026-06,1,SA,1
CUST1009166,2026-06,1,SA,1
CUST1009167,2026-06,1,SA,1
CUST1009168,2026-06,1,SA,1
CUST1009169,2026-06,1,SA,1
CUST1009170,2026-06,1,SA,1
CUST1009171,2026-06,1,SA,1
CUST1009172,2026-06,1,SA,1
CUST1009173,2026-06,1,SA,1
CUST1009174,2026-06,1,SA,1
CUST1009175,2026-06,1,SA,1
CUST1009176,2026-06,1,SA,1
CUST1009177,2026-06,1,SA,1
CUST1009178,2026-06,1,SA,1
CUST1009179,2026-06,1,SA,1
CUST1009180,2026-06,1,SA,1
CUST1009181,2026-06,1,SA,1
CUST1009182,2026-06,0,SA,0
CUST1009183,2026-06,1,SA,1
CUST1009184,2026-06,1,SA,1
CUST1009185,2026-06,1,SA,1
CUST1009186,2026-06,1,SA,1
CUST1009187,2026-06,1,SA,1
CUST1009188,2026-06,1,SA,1
CUST1009189,2026-06,1,SA,1
CUST1009190,2026-06,1,SA,1
CUST1009191,2026-06,0,SA,0
CUST1009192,2026-06,1,SA,1
CUST1009193,2026-06,1,SA,1
CUST1009194,2026-06,1,SA,1
CUST1009195,2026-06,1,SA,1
CUST1009196,2026-06,1,SA,1
CUST1009197,2026-06,1,SA,1
CUST1009198,2026-06,1,SA,1
CUST1009199,2026-06,1,SA,1
CUST1009200,2026-06,0,SA,0
CUST1009201,2026-06,1,SA,1
CUST1009202,2026-06,1,SA,1
CUST1009203,2026-06,1,SA,1
CUST1009204,2026-06,1,SA,1
CUST1009205,2026-06,1,SA,1
CUST1009206,2026-06,1,SA,1
CUST1009207,2026-06,1,SA,1
CUST1009208,2026-06,1,SA,1
CUST1009209,2026-06,1,SA,1
CUST1009210,2026-06,1,SA,1
CUST1009211,2026-06,1,SA,1
CUST1009212,2026-06,1,SA,1
CUST1009213,2026-06,1,SA,1
CUST1009214,2026-06,1,SA,1
CUST1009215,2026-06,1,SA,1
CUST1009216,2026-06,0,SA,0
CUST1009217,2026-06,1,SA,1
CUST1009218,2026-06,0,SA,0
CUST1009219,2026-06,1,SA,1
CUST1009220,2026-06,1,SA,1
CUST1009221,2026-06,1,SA,1
CUST1009222,2026-06,1,SA,1
CUST1009223,2026-06,1,SA,1
CUST1009224,2026-06,1,SA,1
CUST1009225,2026-06,1,SA,1
CUST1009226,2026-06,1,SA,1
CUST1009227,2026-06,1,SA,1
CUST1009228,2026-06,1,SA,1
CUST1009229,2026-06,1,SA,1
CUST1009230,2026-06,1,SA,1
CUST1009231,2026-06,1,SA,1
CUST1009232,2026-06,1,SA,1
CUST1009233,2026-06,1,SA,1
CUST1009234,2026-06,0,SA,0
CUST1009235,2026-06,1,SA,1
CUST1009236,2026-06,1,SA,1
CUST1009237,2026-06,1,SA,1
CUST1009238,2026-06,1,SA,1
CUST1009239,2026-06,1,SA,1
CUST1009240,2026-06,1,SA,1
CUST1009241,2026-06,1,SA,1
CUST1009242,2026-06,1,SA,1
CUST1009243,2026-06,1,SA,1
CUST1009244,2026-06,1,SA,1
CUST1009245,2026-06,1,SA,1
CUST1009246,2026-06,1,SA,1
CUST1009247,2026-06,1,SA,1
CUST1009248,2026-06,1,SA,1
CUST1009249,2026-06,1,SA,1
CUST1009250,2026-06,1,SA,1
CUST1009251,2026-06,1,SA,1
CUST1009252,2026-06,1,SA,1
CUST1009253,2026-06,1,SA,1
CUST1009254,2026-06,1,SA,1
CUST1009255,2026-06,1,SA,1
CUST1009256,2026-06,1,SA,1
CUST1009257,2026-06,1,SA,1
CUST1009258,2026-06,1,SA,1
CUST1009259,2026-06,1,SA,1
CUST1009260,2026-06,1,SA,1
CUST1009261,2026-06,1,SA,1
CUST1009262,2026-06,1,SA,1
CUST1009263,2026-06,1,SA,1
CUST1009264,2026-06,1,SA,1
CUST1009265,2026-06,1,SA,1
CUST1009266,2026-06,1,SA,1
CUST1009267,2026-06,1,SA,1
CUST1009268,2026-06,1,SA,1
CUST1009269,2026-06,1,SA,1
CUST1009270,2026-06,1,SA,1
CUST1009271,2026-06,1,SA,1
CUST1009272,2026-06,1,SA,1
CUST1009273,2026-06,1,SA,1
CUST1009274,2026-06,1,SA,1
CUST1009275,2026-06,1,SA,1
CUST1009276,2026-06,1,SA,1
CUST1009277,2026-06,1,SA,1
CUST1009278,2026-06,1,SA,1
CUST1009279,2026-06,0,SA,0
CUST1009280,2026-06,1,SA,1
CUST1009281,2026-06,1,SA,1
CUST1009282,2026-06,1,SA,1
CUST1009283,2026-06,1,SA,1
CUST1009284,2026-06,1,SA,1
CUST1009285,2026-06,1,SA,1
CUST1009286,2026-06,1,SA,1
CUST1009287,2026-06,1,SA,1
CUST1009288,2026-06,1,SA,1
CUST1009289,2026-06,1,SA,1
CUST1009290,2026-06,1,SA,1
CUST1009291,2026-06,1,SA,1
CUST1009292,2026-06,1,SA,1
CUST1009293,2026-06,1,SA,1
CUST1009294,2026-06,1,SA,1
CUST1009295,2026-06,1,SA,1
CUST1009296,2026-06,1,SA,1
CUST1009297,2026-06,1,SA,1
CUST1009298,2026-06,1,SA,1
CUST1009299,2026-06,1,SA,1
CUST1009300,2026-06,1,SA,1
CUST1009301,2026-06,1,SA,1
CUST1009302,2026-06,1,SA,1
CUST1009303,2026-06,1,SA,1
CUST1009304,2026-06,1,SA,1
CUST1009305,2026-06,1,SA,1
CUST1009306,2026-06,1,SA,1
CUST1009307,2026-06,1,SA,1
CUST1009308,2026-06,1,SA,1
CUST1009309,2026-06,1,SA,1
CUST1009310,2026-06,1,SA,1
CUST1009311,2026-06,1,SA,1
CUST1009312,2026-06,1,SA,1
CUST1009313,2026-06,1,SA,1
CUST1009314,2026-06,1,SA,1
CUST1009315,2026-06,0,SA,0
CUST1009316,2026-06,1,SA,1
CUST1009317,2026-06,1,SA,1
CUST1009318,2026-06,1,SA,1
CUST1009319,2026-06,1,SA,1
CUST1009320,2026-06,1,SA,1
CUST1009321,2026-06,1,SA,1
CUST1009322,2026-06,1,SA,1
CUST1009323,2026-06,1,SA,1
CUST1009324,2026-06,1,SA,1
CUST1009325,2026-06,1,SA,1
CUST1009326,2026-06,1,SA,1
CUST1009327,2026-06,1,SA,1
CUST1009328,2026-06,1,SA,1
CUST1009329,2026-06,1,SA,1
CUST1009330,2026-06,1,SA,1
CUST1009331,2026-06,1,SA,1
CUST1009332,2026-06,0,SA,0
CUST1009333,2026-06,1,SA,1
CUST1009334,2026-06,1,SA,1
CUST1009335,2026-06,1,SA,1
CUST1009336,2026-06,1,SA,1
CUST1009337,2026-06,1,SA,1
CUST1009338,2026-06,1,SA,1
CUST1009339,2026-06,1,SA,1
CUST1009340,2026-06,1,SA,1
CUST1009341,2026-06,1,SA,1
CUST1009342,2026-06,1,SA,1
CUST1009343,2026-06,1,SA,1
CUST1009344,2026-06,1,SA,1
CUST1009345,2026-06,1,SA,1
CUST1009346,2026-06,1,SA,1
CUST1009347,2026-06,1,SA,1
CUST1009348,2026-06,1,SA,1
CUST1009349,2026-06,1,SA,1
CUST1009350,2026-06,1,SA,1
CUST1009351,2026-06,1,SA,1
CUST1009352,2026-06,1,SA,1
CUST1009353,2026-06,0,SA,0
CUST1009354,2026-06,1,SA,1
CUST1009355,2026-06,1,SA,1
CUST1009356,2026-06,1,SA,1
CUST1009357,2026-06,1,SA,1
CUST1009358,2026-06,1,SA,1
CUST1009359,2026-06,1,SA,1
CUST1009360,2026-06,1,SA,1
CUST1009361,2026-06,1,SA,1
CUST1009362,2026-06,1,SA,1
CUST1009363,2026-06,1,SA,1
CUST1009364,2026-06,1,SA,1
CUST1009365,2026-06,1,SA,1
CUST1009366,2026-06,1,SA,1
CUST1009367,2026-06,1,SA,1
CUST1009368,2026-06,1,SA,1
CUST1009369,2026-06,1,SA,1
CUST1009370,2026-06,1,SA,1
CUST1009371,2026-06,1,SA,1
CUST1009372,2026-06,0,SA,0
CUST1009373,2026-06,1,SA,1
CUST1009374,2026-06,1,SA,1
CUST1009375,2026-06,1,SA,1
CUST1009376,2026-06,1,SA,1
CUST1009377,2026-06,0,SA,0
CUST1009378,2026-06,0,SA,0
CUST1009379,2026-06,1,SA,1
CUST1009380,2026-06,1,SA,1
CUST1009381,2026-06,1,SA,1
CUST1009382,2026-06,1,SA,1
CUST1009383,2026-06,1,SA,1
CUST1009384,2026-06,1,SA,1
CUST1009385,2026-06,1,SA,1
CUST1009386,2026-06,1,SA,1
CUST1009387,2026-06,1,SA,1
CUST1009388,2026-06,1,SA,1
CUST1009389,2026-06,1,SA,1
CUST1009390,2026-06,1,SA,1
CUST1009391,2026-06,1,SA,1
CUST1009392,2026-06,1,SA,1
CUST1009393,2026-06,0,SA,0
CUST1009394,2026-06,1,SA,1
CUST1009395,2026-06,1,SA,1
CUST1009396,2026-06,1,SA,1
CUST1009397,2026-06,1,SA,1
CUST1009398,2026-06,1,SA,1
CUST1009399,2026-06,0,SA,0
CUST1009400,2026-06,0,SA,0
CUST1009401,2026-06,1,SA,1
CUST1009402,2026-06,1,SA,1
CUST1009403,2026-06,1,SA,1
CUST1009404,2026-06,1,SA,1
CUST1009405,2026-06,1,SA,1
CUST1009406,2026-06,1,SA,1
CUST1009407,2026-06,1,SA,1
CUST1009408,2026-06,1,SA,1
CUST1009409,2026-06,0,SA,0
CUST1009410,2026-06,1,SA,1
CUST1009411,2026-06,1,SA,1
CUST1009412,2026-06,1,SA,1
CUST1009413,2026-06,1,SA,1
CUST1009414,2026-06,1,SA,1
CUST1009415,2026-06,1,SA,1
CUST1009416,2026-06,1,SA,1
CUST1009417,2026-06,1,SA,1
CUST1009418,2026-06,1,SA,1
CUST1009419,2026-06,1,SA,1
CUST1009420,2026-06,1,SA,1
CUST1009421,2026-06,1,SA,1
CUST1009422,2026-06,1,SA,1
CUST1009423,2026-06,1,SA,1
CUST1009424,2026-06,1,SA,1
CUST1009425,2026-06,1,SA,1
CUST1009426,2026-06,1,SA,1
CUST1009427,2026-06,1,SA,1
CUST1009428,2026-06,1,SA,1
CUST1009429,2026-06,1,SA,1
CUST1009430,2026-06,1,SA,1
CUST1009431,2026-06,1,SA,1
CUST1009432,2026-06,1,SA,1
CUST1009433,2026-06,1,SA,1
CUST1009434,2026-06,1,SA,1
CUST1009435,2026-06,0,SA,0
CUST1009436,2026-06,1,SA,1
CUST1009437,2026-06,1,SA,1
CUST1009438,2026-06,1,SA,1
CUST1009439,2026-06,1,SA,1
CUST1009440,2026-06,1,SA,1
CUST1009441,2026-06,1,SA,1
CUST1009442,2026-06,1,SA,1
CUST1009443,2026-06,1,SA,1
CUST1009444,2026-06,1,SA,1
CUST1009445,2026-06,1,SA,1
CUST1009446,2026-06,1,SA,1
CUST1009447,2026-06,1,SA,1
CUST1009448,2026-06,1,SA,1
CUST1009449,2026-06,1,SA,1
CUST1009450,2026-06,1,SA,1
CUST1009451,2026-06,0,SA,0
CUST1009452,2026-06,1,SA,1
CUST1009453,2026-06,1,SA,1
CUST1009454,2026-06,1,SA,1
CUST1009455,2026-06,1,SA,1
CUST1009456,2026-06,1,SA,1
CUST1009457,2026-06,1,SA,1
CUST1009458,2026-06,1,SA,1
CUST1009459,2026-06,0,SA,0
CUST1009460,2026-06,1,SA,1
CUST1009461,2026-06,1,SA,1
CUST1009462,2026-06,1,SA,1
CUST1009463,2026-06,1,SA,1
CUST1009464,2026-06,1,SA,1
CUST1009465,2026-06,1,SA,1
CUST1009466,2026-06,1,SA,1
CUST1009467,2026-06,1,SA,1
CUST1009468,2026-06,1,SA,1
CUST1009469,2026-06,1,SA,1
CUST1009470,2026-06,1,SA,1
CUST1009471,2026-06,1,SA,1
CUST1009472,2026-06,1,SA,1
CUST1009473,2026-06,1,SA,1
CUST1009474,2026-06,1,SA,1
CUST1009475,2026-06,1,SA,1
CUST1009476,2026-06,0,SA,0
CUST1009477,2026-06,1,SA,1
CUST1009478,2026-06,1,SA,1
CUST1009479,2026-06,1,SA,1
CUST1009480,2026-06,1,SA,1
CUST1009481,2026-06,1,SA,1
CUST1009482,2026-06,1,SA,1
CUST1009483,2026-06,0,SA,0
CUST1009484,2026-06,1,SA,1
CUST1009485,2026-06,1,SA,1
CUST1009486,2026-06,1,SA,1
CUST1009487,2026-06,1,SA,1
CUST1009488,2026-06,1,SA,1
CUST1009489,2026-06,1,SA,1
CUST1009490,2026-06,1,SA,1
CUST1009491,2026-06,1,SA,1
CUST1009492,2026-06,1,SA,1
CUST1009493,2026-06,1,SA,1
CUST1009494,2026-06,1,SA,1
CUST1009495,2026-06,1,SA,1
CUST1009496,2026-06,1,SA,1
CUST1009497,2026-06,1,SA,1
CUST1009498,2026-06,1,SA,1
CUST1009499,2026-06,1,SA,1
CUST1009500,2026-06,1,SA,1
CUST1009501,2026-06,1,SA,1
CUST1009502,2026-06,1,SA,1
CUST1009503,2026-06,1,SA,1
CUST1009504,2026-06,1,SA,1
CUST1009505,2026-06,1,SA,1
CUST1009506,2026-06,1,SA,1
CUST1009507,2026-06,1,SA,1
CUST1009508,2026-06,0,SA,0
CUST1009509,2026-06,1,SA,1
CUST1009510,2026-06,1,SA,1
CUST1009511,2026-06,1,SA,1
CUST1009512,2026-06,1,SA,1
CUST1009513,2026-06,1,SA,1
CUST1009514,2026-06,1,SA,1
CUST1009515,2026-06,1,SA,1
CUST1009516,2026-06,1,SA,1
CUST1009517,2026-06,1,SA,1
CUST1009518,2026-06,1,SA,1
CUST1009519,2026-06,1,SA,1
CUST1009520,2026-06,1,SA,1
CUST1009521,2026-06,1,SA,1
CUST1009522,2026-06,1,SA,1
CUST1009523,2026-06,1,SA,1
CUST1009524,2026-06,1,SA,1
CUST1009525,2026-06,1,SA,1
CUST1009526,2026-06,1,SA,1
CUST1009527,2026-06,1,SA,1
CUST1009528,2026-06,1,SA,1
CUST1009529,2026-06,0,SA,0
CUST1009530,2026-06,1,SA,1
CUST1009531,2026-06,1,SA,1
CUST1009532,2026-06,1,SA,1
CUST1009533,2026-06,1,SA,1
CUST1009534,2026-06,1,SA,1
CUST1009535,2026-06,1,SA,1
CUST1009536,2026-06,1,SA,1
CUST1009537,2026-06,1,SA,1
CUST1009538,2026-06,1,SA,1
CUST1009539,2026-06,1,SA,1
CUST1009540,2026-06,1,SA,1
CUST1009541,2026-06,1,SA,1
CUST1009542,2026-06,1,SA,1
CUST1009543,2026-06,0,SA,0
CUST1009544,2026-06,1,SA,1
CUST1009545,2026-06,1,SA,1
CUST1009546,2026-06,1,SA,1
CUST1009547,2026-06,1,SA,1
CUST1009548,2026-06,1,SA,1
CUST1009549,2026-06,1,SA,1
CUST1009550,2026-06,1,SA,1
CUST1009551,2026-06,1,SA,1
CUST1009552,2026-06,1,SA,1
CUST1009553,2026-06,1,SA,1
CUST1009554,2026-06,1,SA,1
CUST1009555,2026-06,1,SA,1
CUST1009556,2026-06,1,SA,1
CUST1009557,2026-06,1,SA,1
CUST1009558,2026-06,1,SA,1
CUST1009559,2026-06,1,SA,1
CUST1009560,2026-06,1,SA,1
CUST1009561,2026-06,1,SA,1
CUST1009562,2026-06,1,SA,1
CUST1009563,2026-06,1,SA,1
CUST1009564,2026-06,1,SA,1
CUST1009565,2026-06,0,SA,0
CUST1009566,2026-06,1,SA,1
CUST1009567,2026-06,1,SA,1
CUST1009568,2026-06,1,SA,1
CUST1009569,2026-06,1,SA,1
CUST1009570,2026-06,0,SA,0
CUST1009571,2026-06,1,SA,1
CUST1009572,2026-06,1,SA,1
CUST1009573,2026-06,1,SA,1
CUST1009574,2026-06,1,SA,1
CUST1009575,2026-06,1,SA,1
CUST1009576,2026-06,1,SA,1
CUST1009577,2026-06,1,SA,1
CUST1009578,2026-06,1,SA,1
CUST1009579,2026-06,1,SA,1
CUST1009580,2026-06,1,SA,1
CUST1009581,2026-06,1,SA,1
CUST1009582,2026-06,1,SA,1
CUST1009583,2026-06,1,SA,1
CUST1009584,2026-06,1,SA,1
CUST1009585,2026-06,1,SA,1
CUST1009586,2026-06,1,SA,1
