Customer ID,Month period,product_code,click_count,avg_funnel_depth,max_funnel_depth,total_time_on_page_seconds,cta_click_count,application_started_count,booking_completed_count,product_shown_before_count
CUST1007406,2026-06,CC,1,1.0,1,119,0,0,0,0
CUST1007406,2026-06,HL,1,2.0,2,133,1,0,0,1
CUST1007406,2026-06,PL,1,3.0,3,84,1,1,0,0
CUST1007407,2026-06,CC,1,3.0,3,358,1,1,0,0
CUST1007407,2026-06,HL,1,3.0,3,182,1,1,0,1
CUST1007407,2026-06,MF,1,3.0,3,244,1,1,0,1
CUST1007407,2026-06,RD,1,3.0,3,298,1,1,0,0
CUST1007408,2026-06,HL,1,2.0,2,186,1,0,0,0
CUST1007408,2026-06,MF,2,3.0,3,550,2,2,0,0
CUST1007408,2026-06,PL,1,3.0,3,175,1,1,0,1
CUST1007409,2026-06,CC,2,1.5,2,265,2,0,0,2
CUST1007410,2026-06,HL,1,2.0,2,265,1,0,0,0
CUST1007410,2026-06,MF,1,3.0,3,243,1,1,0,0
CUST1007410,2026-06,PL,1,1.0,1,118,0,0,0,0
CUST1007411,2026-06,CC,1,3.0,3,366,1,1,0,1
CUST1007411,2026-06,MF,1,2.0,2,210,1,0,0,0
CUST1007412,2026-06,CC,1,3.0,3,348,1,1,0,0
CUST1007412,2026-06,MF,1,3.0,3,329,1,1,0,0
CUST1007413,2026-06,HL,1,1.0,1,256,0,0,0,0
CUST1007414,2026-06,CC,1,3.0,3,209,1,1,0,0
CUST1007414,2026-06,HL,1,3.0,3,460,1,1,0,1
CUST1007414,2026-06,PL,1,2.0,2,267,1,0,0,1
CUST1007414,2026-06,SA,1,4.0,4,437,1,1,0,0
CUST1007415,2026-06,SA,1,2.0,2,301,1,0,0,0
CUST1007416,2026-06,CC,2,1.5,2,554,1,0,0,0
CUST1007416,2026-06,HL,1,2.0,2,269,1,0,0,0
CUST1007416,2026-06,MF,1,2.0,2,323,1,0,0,0
CUST1007417,2026-06,CC,1,3.0,3,377,1,1,0,1
CUST1007417,2026-06,PL,1,4.0,4,225,1,1,0,0
CUST1007417,2026-06,SA,1,1.0,1,184,0,0,0,0
CUST1007418,2026-06,CC,1,2.0,2,130,1,0,0,1
CUST1007419,2026-06,CC,1,5.0,5,475,1,1,0,0
CUST1007419,2026-06,MF,1,2.0,2,269,1,0,0,1
CUST1007419,2026-06,PL,1,2.0,2,261,1,0,0,0
CUST1007420,2026-06,CC,1,3.0,3,82,1,1,0,1
CUST1007420,2026-06,HL,1,2.0,2,188,1,0,0,1
CUST1007420,2026-06,PL,1,4.0,4,356,1,1,0,0
CUST1007420,2026-06,SA,1,3.0,3,358,1,1,0,0
CUST1007421,2026-06,PL,2,2.0,3,419,2,1,0,0
CUST1007421,2026-06,RD,1,1.0,1,151,0,0,0,0
CUST1007422,2026-06,HL,1,2.0,2,246,1,0,0,1
CUST1007423,2026-06,HL,2,3.5,4,551,2,2,0,1
CUST1007423,2026-06,RD,2,2.5,3,549,2,1,0,0
CUST1007424,2026-06,CC,1,2.0,2,213,1,0,0,1
CUST1007424,2026-06,MF,1,1.0,1,160,1,0,0,0
CUST1007425,2026-06,PL,1,2.0,2,201,1,0,0,0
CUST1007426,2026-06,MF,1,2.0,2,164,1,0,0,0
CUST1007427,2026-06,PL,1,3.0,3,239,1,1,0,0
CUST1007428,2026-06,CC,1,2.0,2,73,1,0,0,0
CUST1007428,2026-06,HL,1,3.0,3,148,1,1,0,0
CUST1007428,2026-06,MF,1,4.0,4,408,1,1,0,0
CUST1007428,2026-06,PL,1,5.0,5,265,1,1,0,1
CUST1007429,2026-06,CC,2,3.0,3,450,2,2,0,2
CUST1007429,2026-06,PL,1,2.0,2,245,1,0,0,0
CUST1007431,2026-06,CC,2,1.5,2,383,1,0,0,0
CUST1007431,2026-06,PL,1,2.0,2,247,1,0,0,0
CUST1007432,2026-06,CC,1,2.0,2,136,1,0,0,1
CUST1007433,2026-06,CC,1,4.0,4,214,1,1,0,1
CUST1007433,2026-06,MF,2,3.0,3,644,2,2,0,0
CUST1007434,2026-06,CC,1,2.0,2,254,1,0,0,0
CUST1007434,2026-06,HL,1,1.0,1,208,0,0,0,1
CUST1007434,2026-06,MF,1,4.0,4,315,1,1,0,1
CUST1007434,2026-06,SA,1,3.0,3,313,1,1,0,0
CUST1007435,2026-06,PL,1,2.0,2,134,1,0,0,0
CUST1007435,2026-06,SA,3,4.333333333333333,5,1176,3,3,0,0
CUST1007436,2026-06,HL,2,3.0,3,692,2,2,0,1
CUST1007436,2026-06,SA,1,2.0,2,309,1,0,0,0
CUST1007437,2026-06,PL,1,2.0,2,267,1,0,0,0
CUST1007437,2026-06,SA,1,2.0,2,166,1,0,0,1
CUST1007438,2026-06,CC,3,4.333333333333333,6,1182,3,3,0,0
CUST1007438,2026-06,MF,1,2.0,2,209,1,0,0,1
CUST1007438,2026-06,PL,2,4.0,5,647,2,2,0,0
CUST1007438,2026-06,RD,1,2.0,2,339,1,0,0,1
CUST1007438,2026-06,SA,1,5.0,5,286,1,1,0,0
CUST1007439,2026-06,CC,1,2.0,2,353,1,0,0,0
CUST1007439,2026-06,PL,1,2.0,2,146,1,0,0,0
CUST1007439,2026-06,RD,1,4.0,4,284,1,1,0,0
CUST1007440,2026-06,MF,1,2.0,2,239,1,0,0,1
CUST1007442,2026-06,MF,1,3.0,3,430,1,1,0,0
CUST1007442,2026-06,PL,1,3.0,3,348,1,1,0,0
CUST1007442,2026-06,RD,1,2.0,2,200,1,0,0,0
CUST1007443,2026-06,MF,1,5.0,5,386,1,1,0,0
CUST1007445,2026-06,MF,1,2.0,2,133,1,0,0,0
CUST1007445,2026-06,RD,1,1.0,1,193,0,0,0,1
CUST1007446,2026-06,CC,1,5.0,5,297,1,1,0,0
CUST1007446,2026-06,MF,1,2.0,2,179,1,0,0,1
CUST1007446,2026-06,SA,1,2.0,2,379,1,0,0,0
CUST1007447,2026-06,HL,1,1.0,1,145,0,0,0,0
CUST1007448,2026-06,CC,1,2.0,2,96,1,0,0,0
CUST1007448,2026-06,MF,2,2.0,3,437,1,1,0,0
CUST1007450,2026-06,MF,1,4.0,4,234,1,1,0,1
CUST1007451,2026-06,HL,1,3.0,3,355,1,1,0,0
CUST1007451,2026-06,RD,1,2.0,2,359,1,0,0,0
CUST1007452,2026-06,MF,1,4.0,4,213,1,1,0,0
CUST1007452,2026-06,PL,1,3.0,3,481,1,1,0,1
CUST1007453,2026-06,CC,1,4.0,4,349,1,1,0,1
CUST1007453,2026-06,HL,2,3.0,3,532,2,2,0,2
CUST1007453,2026-06,PL,1,1.0,1,310,1,0,0,0
CUST1007453,2026-06,RD,1,2.0,2,168,1,0,0,0
CUST1007454,2026-06,HL,1,2.0,2,287,1,0,0,0
CUST1007454,2026-06,MF,1,4.0,4,536,1,1,0,0
CUST1007454,2026-06,PL,1,2.0,2,148,1,0,0,1
CUST1007455,2026-06,MF,1,4.0,4,234,1,1,0,0
CUST1007455,2026-06,PL,1,3.0,3,231,1,1,0,1
CUST1007455,2026-06,RD,1,3.0,3,117,1,1,0,0
CUST1007456,2026-06,PL,1,3.0,3,313,1,1,0,1
CUST1007456,2026-06,RD,1,3.0,3,403,1,1,0,0
CUST1007457,2026-06,CC,1,2.0,2,247,1,0,0,0
CUST1007457,2026-06,HL,1,2.0,2,90,1,0,0,0
CUST1007457,2026-06,MF,1,2.0,2,292,1,0,0,0
CUST1007458,2026-06,MF,1,4.0,4,237,1,1,0,0
CUST1007459,2026-06,CC,1,4.0,4,282,1,1,0,1
CUST1007459,2026-06,MF,1,4.0,4,223,1,1,0,0
CUST1007459,2026-06,PL,1,2.0,2,123,1,0,0,0
CUST1007459,2026-06,SA,1,4.0,4,326,1,1,0,0
CUST1007460,2026-06,MF,1,1.0,1,301,1,0,0,0
CUST1007462,2026-06,CC,1,3.0,3,139,1,1,0,0
CUST1007463,2026-06,MF,1,1.0,1,257,1,0,0,1
CUST1007463,2026-06,PL,2,4.0,5,519,2,2,0,1
CUST1007463,2026-06,RD,1,2.0,2,397,1,0,0,0
CUST1007464,2026-06,CC,1,2.0,2,137,1,0,0,0
CUST1007464,2026-06,PL,2,4.0,5,497,2,2,0,0
CUST1007464,2026-06,SA,1,4.0,4,230,1,1,0,0
CUST1007465,2026-06,HL,1,2.0,2,288,1,0,0,0
CUST1007465,2026-06,MF,1,3.0,3,280,1,1,0,0
CUST1007465,2026-06,PL,1,4.0,4,102,1,1,0,0
CUST1007465,2026-06,SA,1,5.0,5,481,1,1,0,0
CUST1007466,2026-06,CC,1,2.0,2,237,1,0,0,0
CUST1007466,2026-06,HL,2,3.0,5,389,1,1,0,2
CUST1007466,2026-06,PL,1,1.0,1,342,0,0,0,0
CUST1007467,2026-06,CC,2,5.5,6,875,2,2,0,2
CUST1007467,2026-06,SA,2,2.5,3,346,2,1,0,2
CUST1007468,2026-06,RD,1,4.0,4,368,1,1,0,0
CUST1007469,2026-06,HL,1,2.0,2,273,1,0,0,0
CUST1007469,2026-06,MF,1,3.0,3,368,1,1,0,0
CUST1007469,2026-06,PL,1,2.0,2,63,1,0,0,1
CUST1007469,2026-06,SA,1,4.0,4,300,1,1,0,0
CUST1007472,2026-06,HL,1,3.0,3,429,1,1,0,0
CUST1007472,2026-06,SA,1,3.0,3,166,1,1,0,0
CUST1007473,2026-06,MF,1,2.0,2,170,1,0,0,1
CUST1007473,2026-06,RD,1,1.0,1,264,0,0,0,0
CUST1007473,2026-06,SA,1,5.0,5,412,1,1,0,0
CUST1007474,2026-06,HL,1,3.0,3,375,1,1,0,1
CUST1007475,2026-06,MF,1,1.0,1,175,0,0,0,0
CUST1007475,2026-06,PL,1,3.0,3,180,1,1,0,1
CUST1007477,2026-06,MF,1,4.0,4,264,1,1,0,1
CUST1007478,2026-06,PL,1,2.0,2,339,1,0,0,0
CUST1007479,2026-06,MF,1,2.0,2,280,1,0,0,0
CUST1007479,2026-06,PL,2,1.5,2,328,1,0,0,0
CUST1007480,2026-06,HL,1,1.0,1,254,0,0,0,0
CUST1007480,2026-06,SA,2,3.5,4,830,2,2,0,1
CUST1007481,2026-06,PL,1,4.0,4,351,1,1,0,0
CUST1007482,2026-06,MF,1,1.0,1,247,0,0,0,1
CUST1007482,2026-06,RD,1,2.0,2,156,1,0,0,1
CUST1007483,2026-06,MF,2,3.0,4,567,2,1,0,0
CUST1007484,2026-06,CC,1,3.0,3,416,1,1,0,1
CUST1007484,2026-06,MF,1,2.0,2,160,1,0,0,1
CUST1007484,2026-06,PL,1,1.0,1,81,0,0,0,1
CUST1007484,2026-06,SA,1,1.0,1,260,0,0,0,0
CUST1007485,2026-06,MF,1,2.0,2,337,1,0,0,0
CUST1007486,2026-06,CC,1,3.0,3,255,1,1,0,0
CUST1007486,2026-06,MF,1,3.0,3,308,1,1,0,0
CUST1007487,2026-06,RD,1,1.0,1,65,0,0,0,0
CUST1007488,2026-06,CC,1,2.0,2,248,1,0,0,0
CUST1007488,2026-06,HL,1,2.0,2,183,1,0,0,0
CUST1007488,2026-06,MF,1,5.0,5,383,1,1,0,0
CUST1007489,2026-06,MF,2,2.5,3,579,2,1,0,1
CUST1007489,2026-06,RD,1,3.0,3,302,1,1,0,1
CUST1007489,2026-06,SA,1,2.0,2,139,1,0,0,0
CUST1007490,2026-06,CC,1,2.0,2,287,1,0,0,1
CUST1007490,2026-06,PL,1,4.0,4,397,1,1,0,0
CUST1007491,2026-06,CC,1,1.0,1,252,0,0,0,1
CUST1007491,2026-06,PL,1,2.0,2,225,1,0,0,1
CUST1007492,2026-06,CC,1,4.0,4,288,1,1,0,0
CUST1007492,2026-06,HL,2,3.5,4,508,2,2,0,1
CUST1007494,2026-06,MF,1,1.0,1,234,0,0,0,0
CUST1007494,2026-06,SA,1,1.0,1,95,0,0,0,0
CUST1007495,2026-06,PL,1,2.0,2,110,1,0,0,0
CUST1007496,2026-06,CC,1,1.0,1,106,0,0,0,0
CUST1007498,2026-06,CC,2,3.5,4,390,2,2,0,0
CUST1007498,2026-06,HL,1,1.0,1,27,0,0,0,0
CUST1007498,2026-06,SA,3,3.3333333333333335,4,876,3,3,0,0
CUST1007499,2026-06,MF,1,1.0,1,124,0,0,0,0
CUST1007499,2026-06,SA,2,1.5,2,263,2,0,0,2
CUST1007502,2026-06,CC,4,3.25,5,1237,4,3,0,0
CUST1007502,2026-06,HL,1,3.0,3,169,1,1,0,0
CUST1007502,2026-06,MF,1,3.0,3,290,1,1,0,0
CUST1007503,2026-06,HL,1,3.0,3,348,1,1,0,0
CUST1007503,2026-06,PL,1,1.0,1,180,0,0,0,0
CUST1007504,2026-06,RD,1,1.0,1,148,0,0,0,0
CUST1007504,2026-06,SA,2,3.0,3,529,2,2,0,0
CUST1007505,2026-06,CC,1,5.0,5,311,1,1,0,0
CUST1007505,2026-06,HL,1,3.0,3,389,1,1,0,0
CUST1007506,2026-06,HL,1,3.0,3,130,1,1,0,0
CUST1007506,2026-06,RD,1,2.0,2,296,1,0,0,0
CUST1007507,2026-06,MF,1,2.0,2,180,1,0,0,0
CUST1007508,2026-06,HL,1,2.0,2,173,1,0,0,0
CUST1007508,2026-06,RD,1,2.0,2,374,1,0,0,0
CUST1007509,2026-06,HL,1,1.0,1,103,0,0,0,1
CUST1007509,2026-06,MF,3,2.6666666666666665,4,708,2,2,0,0
CUST1007510,2026-06,HL,1,2.0,2,123,1,0,0,0
CUST1007512,2026-06,CC,1,5.0,5,408,1,1,0,0
CUST1007512,2026-06,HL,1,2.0,2,222,1,0,0,0
CUST1007512,2026-06,MF,1,2.0,2,227,1,0,0,0
CUST1007512,2026-06,RD,2,3.0,4,694,2,1,0,2
CUST1007513,2026-06,CC,2,4.0,4,427,2,2,0,0
CUST1007513,2026-06,MF,1,3.0,3,259,1,1,0,1
CUST1007513,2026-06,PL,1,3.0,3,350,1,1,0,0
CUST1007513,2026-06,RD,1,1.0,1,195,0,0,0,0
CUST1007513,2026-06,SA,1,1.0,1,259,0,0,0,0
CUST1007514,2026-06,PL,1,5.0,5,441,1,1,0,1
CUST1007514,2026-06,RD,1,3.0,3,441,1,1,0,0
CUST1007516,2026-06,CC,1,1.0,1,98,0,0,0,0
CUST1007516,2026-06,MF,1,4.0,4,413,1,1,0,0
CUST1007516,2026-06,PL,1,2.0,2,90,1,0,0,0
CUST1007517,2026-06,HL,1,2.0,2,180,1,0,0,0
CUST1007517,2026-06,MF,1,5.0,5,192,1,1,0,1
CUST1007517,2026-06,PL,2,2.5,3,359,2,1,0,1
CUST1007517,2026-06,SA,1,2.0,2,76,1,0,0,0
CUST1007518,2026-06,SA,1,1.0,1,233,1,0,0,0
CUST1007519,2026-06,SA,1,2.0,2,257,1,0,0,1
CUST1007520,2026-06,CC,1,5.0,5,327,1,1,0,0
CUST1007521,2026-06,SA,1,1.0,1,238,0,0,0,0
CUST1007522,2026-06,PL,2,3.0,4,289,2,1,0,2
CUST1007523,2026-06,HL,1,3.0,3,404,1,1,0,0
CUST1007525,2026-06,HL,1,2.0,2,70,1,0,0,1
CUST1007525,2026-06,PL,1,1.0,1,91,0,0,0,1
CUST1007526,2026-06,RD,1,3.0,3,296,1,1,0,0
CUST1007526,2026-06,SA,1,2.0,2,227,1,0,0,0
CUST1007527,2026-06,RD,1,1.0,1,344,0,0,0,0
CUST1007527,2026-06,SA,1,2.0,2,331,1,0,0,1
CUST1007528,2026-06,CC,1,3.0,3,112,1,1,0,0
CUST1007528,2026-06,HL,1,1.0,1,321,0,0,0,0
CUST1007528,2026-06,PL,1,3.0,3,312,1,1,0,1
CUST1007528,2026-06,SA,1,5.0,5,213,1,1,0,1
CUST1007529,2026-06,CC,2,3.0,3,606,2,2,0,0
CUST1007529,2026-06,HL,2,1.0,1,481,1,0,0,2
CUST1007529,2026-06,PL,1,3.0,3,56,1,1,0,1
CUST1007529,2026-06,RD,1,2.0,2,147,1,0,0,0
CUST1007530,2026-06,CC,1,2.0,2,218,1,0,0,0
CUST1007530,2026-06,HL,1,2.0,2,243,1,0,0,0
CUST1007530,2026-06,MF,2,3.5,4,584,2,2,0,2
CUST1007530,2026-06,RD,1,4.0,4,144,1,1,0,0
CUST1007530,2026-06,SA,1,3.0,3,434,1,1,0,0
CUST1007531,2026-06,CC,1,6.0,6,198,1,1,0,0
CUST1007531,2026-06,PL,1,2.0,2,282,1,0,0,0
CUST1007532,2026-06,MF,1,2.0,2,307,1,0,0,0
CUST1007532,2026-06,PL,2,2.0,2,452,2,0,0,2
CUST1007533,2026-06,CC,1,2.0,2,70,1,0,0,1
CUST1007533,2026-06,RD,1,3.0,3,285,1,1,0,0
CUST1007534,2026-06,RD,2,4.5,5,916,2,2,0,1
CUST1007535,2026-06,HL,1,1.0,1,77,1,0,0,0
CUST1007535,2026-06,PL,2,3.0,3,535,2,2,0,2
CUST1007535,2026-06,SA,2,2.5,3,658,2,1,0,0
CUST1007537,2026-06,CC,1,5.0,5,424,1,1,0,1
CUST1007537,2026-06,MF,1,3.0,3,383,1,1,0,1
CUST1007537,2026-06,PL,1,3.0,3,263,1,1,0,0
CUST1007538,2026-06,PL,1,4.0,4,311,1,1,0,0
CUST1007538,2026-06,RD,1,2.0,2,179,1,0,0,0
CUST1007539,2026-06,RD,1,2.0,2,326,1,0,0,0
CUST1007541,2026-06,CC,1,6.0,6,383,1,1,1,1
CUST1007541,2026-06,MF,2,1.5,2,628,1,0,0,1
CUST1007541,2026-06,PL,1,3.0,3,405,1,1,0,1
CUST1007542,2026-06,HL,1,2.0,2,130,1,0,0,1
CUST1007542,2026-06,RD,2,2.5,3,540,2,1,0,0
CUST1007542,2026-06,SA,1,3.0,3,354,1,1,0,1
CUST1007543,2026-06,CC,1,3.0,3,452,1,1,0,0
CUST1007543,2026-06,MF,1,5.0,5,238,1,1,0,0
CUST1007544,2026-06,CC,1,2.0,2,117,1,0,0,1
CUST1007544,2026-06,HL,2,3.5,4,678,2,2,0,0
CUST1007545,2026-06,CC,2,4.0,4,785,2,2,0,2
CUST1007546,2026-06,CC,1,4.0,4,401,1,1,0,0
CUST1007546,2026-06,SA,1,2.0,2,219,1,0,0,1
CUST1007547,2026-06,PL,1,3.0,3,282,1,1,0,1
CUST1007548,2026-06,CC,1,3.0,3,41,1,1,0,0
CUST1007548,2026-06,HL,1,2.0,2,280,1,0,0,0
CUST1007549,2026-06,HL,1,3.0,3,203,1,1,0,0
CUST1007550,2026-06,CC,1,3.0,3,386,1,1,0,1
CUST1007550,2026-06,HL,1,1.0,1,72,1,0,0,0
CUST1007550,2026-06,PL,1,2.0,2,225,1,0,0,1
CUST1007551,2026-06,PL,1,2.0,2,116,1,0,0,0
CUST1007552,2026-06,MF,1,2.0,2,48,1,0,0,1
CUST1007553,2026-06,RD,1,2.0,2,346,1,0,0,0
CUST1007554,2026-06,CC,1,3.0,3,207,1,1,0,1
CUST1007554,2026-06,HL,1,1.0,1,147,0,0,0,1
CUST1007554,2026-06,MF,1,1.0,1,284,0,0,0,0
CUST1007554,2026-06,PL,1,1.0,1,56,0,0,0,1
CUST1007554,2026-06,SA,1,2.0,2,188,1,0,0,1
CUST1007555,2026-06,MF,1,3.0,3,325,1,1,0,0
CUST1007555,2026-06,PL,1,3.0,3,215,1,1,0,0
CUST1007556,2026-06,CC,1,3.0,3,121,1,1,0,0
CUST1007556,2026-06,HL,1,2.0,2,380,1,0,0,0
CUST1007556,2026-06,SA,1,1.0,1,144,1,0,0,0
CUST1007558,2026-06,HL,1,2.0,2,410,1,0,0,0
CUST1007558,2026-06,PL,1,2.0,2,109,1,0,0,1
CUST1007559,2026-06,CC,3,3.0,4,659,3,2,0,2
CUST1007559,2026-06,MF,1,1.0,1,307,0,0,0,0
CUST1007559,2026-06,PL,1,3.0,3,297,1,1,0,1
CUST1007559,2026-06,RD,1,2.0,2,143,1,0,0,0
CUST1007559,2026-06,SA,1,1.0,1,77,0,0,0,1
CUST1007560,2026-06,CC,2,4.5,6,657,2,2,0,0
CUST1007560,2026-06,HL,1,1.0,1,272,0,0,0,1
CUST1007560,2026-06,MF,2,2.0,2,318,2,0,0,1
CUST1007560,2026-06,RD,1,3.0,3,418,1,1,0,0
CUST1007561,2026-06,PL,1,2.0,2,133,1,0,0,1
CUST1007562,2026-06,RD,1,4.0,4,275,1,1,0,1
CUST1007562,2026-06,SA,1,2.0,2,109,1,0,0,0
CUST1007563,2026-06,HL,2,3.0,4,431,2,1,0,2
CUST1007563,2026-06,PL,1,4.0,4,418,1,1,0,0
CUST1007564,2026-06,MF,1,4.0,4,205,1,1,0,1
CUST1007564,2026-06,SA,1,1.0,1,106,0,0,0,0
CUST1007565,2026-06,HL,2,2.0,3,476,1,1,0,0
CUST1007566,2026-06,PL,3,3.3333333333333335,5,637,3,2,0,1
CUST1007567,2026-06,MF,3,3.6666666666666665,5,913,3,3,0,2
CUST1007567,2026-06,PL,1,4.0,4,442,1,1,0,0
CUST1007568,2026-06,SA,1,1.0,1,304,0,0,0,1
CUST1007569,2026-06,HL,1,3.0,3,433,1,1,0,0
CUST1007569,2026-06,MF,1,3.0,3,113,1,1,0,0
CUST1007569,2026-06,PL,2,3.0,5,817,1,1,0,1
CUST1007570,2026-06,MF,2,4.5,5,701,2,2,0,1
CUST1007572,2026-06,CC,1,3.0,3,151,1,1,0,0
CUST1007572,2026-06,HL,1,3.0,3,252,1,1,0,0
CUST1007574,2026-06,SA,1,1.0,1,302,0,0,0,1
CUST1007575,2026-06,CC,1,4.0,4,345,1,1,0,0
CUST1007575,2026-06,MF,1,4.0,4,336,1,1,0,0
CUST1007577,2026-06,CC,3,3.3333333333333335,5,810,3,2,0,2
CUST1007579,2026-06,CC,2,4.0,5,710,2,2,0,1
CUST1007579,2026-06,MF,1,3.0,3,486,1,1,0,0
CUST1007580,2026-06,RD,1,3.0,3,458,1,1,0,0
CUST1007581,2026-06,HL,1,4.0,4,348,1,1,0,0
CUST1007581,2026-06,MF,1,1.0,1,70,1,0,0,1
CUST1007582,2026-06,MF,1,3.0,3,328,1,1,0,1
CUST1007582,2026-06,PL,1,2.0,2,356,1,0,0,0
CUST1007582,2026-06,RD,1,2.0,2,206,1,0,0,1
CUST1007583,2026-06,MF,2,2.5,3,583,2,1,0,2
CUST1007584,2026-06,RD,1,3.0,3,187,1,1,0,1
CUST1007585,2026-06,HL,2,2.0,2,306,2,0,0,2
CUST1007585,2026-06,SA,1,1.0,1,190,0,0,0,0
CUST1007586,2026-06,HL,1,4.0,4,352,1,1,0,0
CUST1007587,2026-06,RD,1,3.0,3,219,1,1,0,0
CUST1007588,2026-06,RD,1,2.0,2,166,1,0,0,0
CUST1007589,2026-06,MF,1,1.0,1,298,0,0,0,0
CUST1007589,2026-06,PL,1,2.0,2,370,1,0,0,1
CUST1007590,2026-06,CC,1,4.0,4,223,1,1,0,0
CUST1007590,2026-06,MF,1,3.0,3,429,1,1,0,1
CUST1007591,2026-06,PL,1,4.0,4,479,1,1,0,0
CUST1007592,2026-06,CC,1,6.0,6,458,1,1,0,0
CUST1007592,2026-06,RD,1,2.0,2,205,1,0,0,0
CUST1007593,2026-06,CC,1,6.0,6,481,1,1,1,1
CUST1007593,2026-06,PL,1,3.0,3,398,1,1,0,0
CUST1007593,2026-06,RD,2,2.5,3,195,2,1,0,2
CUST1007595,2026-06,HL,1,4.0,4,217,1,1,0,0
CUST1007595,2026-06,MF,1,3.0,3,360,1,1,0,0
CUST1007596,2026-06,CC,1,2.0,2,308,1,0,0,1
CUST1007596,2026-06,RD,2,1.5,2,418,1,0,0,0
CUST1007598,2026-06,MF,1,4.0,4,468,1,1,0,1
CUST1007598,2026-06,SA,1,1.0,1,216,0,0,0,0
CUST1007600,2026-06,CC,1,4.0,4,518,1,1,0,0
CUST1007600,2026-06,PL,1,3.0,3,329,1,1,0,0
CUST1007601,2026-06,HL,2,2.0,3,279,1,1,0,2
CUST1007603,2026-06,CC,1,1.0,1,283,1,0,0,0
CUST1007603,2026-06,HL,1,3.0,3,238,1,1,0,1
CUST1007603,2026-06,MF,1,5.0,5,250,1,1,0,0
CUST1007603,2026-06,SA,1,2.0,2,394,1,0,0,0
CUST1007605,2026-06,MF,1,3.0,3,313,1,1,0,0
CUST1007605,2026-06,PL,1,3.0,3,342,1,1,0,0
CUST1007606,2026-06,HL,1,4.0,4,332,1,1,0,0
CUST1007607,2026-06,MF,2,4.0,4,528,2,2,0,0
CUST1007607,2026-06,SA,1,2.0,2,148,1,0,0,1
CUST1007608,2026-06,PL,1,2.0,2,93,1,0,0,0
CUST1007608,2026-06,RD,1,4.0,4,206,1,1,0,0
CUST1007609,2026-06,RD,1,2.0,2,333,1,0,0,0
CUST1007610,2026-06,CC,3,4.666666666666667,5,905,3,3,0,1
CUST1007611,2026-06,CC,1,4.0,4,314,1,1,0,0
CUST1007611,2026-06,PL,1,5.0,5,403,1,1,0,1
CUST1007611,2026-06,RD,1,2.0,2,126,1,0,0,0
CUST1007613,2026-06,MF,1,2.0,2,193,1,0,0,0
CUST1007613,2026-06,PL,3,3.6666666666666665,4,636,3,3,0,1
CUST1007614,2026-06,RD,2,2.0,3,271,1,1,0,0
CUST1007615,2026-06,PL,1,1.0,1,307,0,0,0,1
CUST1007615,2026-06,SA,2,2.5,3,285,2,1,0,0
CUST1007616,2026-06,RD,1,3.0,3,366,1,1,0,0
CUST1007617,2026-06,CC,1,5.0,5,71,1,1,0,0
CUST1007617,2026-06,RD,1,2.0,2,57,1,0,0,1
CUST1007618,2026-06,RD,2,3.0,3,439,2,2,0,1
CUST1007619,2026-06,CC,1,2.0,2,136,1,0,0,1
CUST1007619,2026-06,MF,1,3.0,3,241,1,1,0,0
CUST1007620,2026-06,CC,2,4.5,5,804,2,2,0,1
CUST1007620,2026-06,MF,1,5.0,5,492,1,1,0,0
CUST1007620,2026-06,PL,1,3.0,3,430,1,1,0,0
CUST1007621,2026-06,CC,2,3.0,4,547,2,1,0,0
CUST1007621,2026-06,HL,1,5.0,5,516,1,1,0,0
CUST1007621,2026-06,RD,1,3.0,3,208,1,1,0,1
CUST1007622,2026-06,CC,1,4.0,4,429,1,1,0,0
CUST1007623,2026-06,CC,1,3.0,3,144,1,1,0,0
CUST1007623,2026-06,MF,1,1.0,1,283,1,0,0,1
CUST1007623,2026-06,PL,1,3.0,3,85,1,1,0,0
CUST1007623,2026-06,RD,1,4.0,4,324,1,1,0,1
CUST1007624,2026-06,CC,1,4.0,4,391,1,1,0,0
CUST1007624,2026-06,HL,1,3.0,3,310,1,1,0,0
CUST1007624,2026-06,RD,1,1.0,1,283,0,0,0,1
CUST1007625,2026-06,PL,1,3.0,3,53,1,1,0,0
CUST1007625,2026-06,SA,1,2.0,2,226,1,0,0,1
CUST1007626,2026-06,HL,1,4.0,4,466,1,1,0,0
CUST1007626,2026-06,MF,1,4.0,4,356,1,1,0,0
CUST1007627,2026-06,HL,1,2.0,2,429,1,0,0,0
CUST1007628,2026-06,MF,1,4.0,4,321,1,1,0,0
CUST1007628,2026-06,PL,1,5.0,5,381,1,1,0,0
CUST1007629,2026-06,RD,2,2.5,3,341,2,1,0,1
CUST1007629,2026-06,SA,1,3.0,3,346,1,1,0,1
CUST1007631,2026-06,CC,1,4.0,4,428,1,1,0,0
CUST1007631,2026-06,MF,2,4.5,5,815,2,2,0,2
CUST1007632,2026-06,PL,1,1.0,1,172,0,0,0,0
CUST1007632,2026-06,SA,1,1.0,1,297,0,0,0,1
CUST1007633,2026-06,CC,1,1.0,1,139,0,0,0,0
CUST1007634,2026-06,SA,1,4.0,4,231,1,1,0,0
CUST1007635,2026-06,HL,1,2.0,2,160,1,0,0,0
CUST1007636,2026-06,CC,1,4.0,4,234,1,1,0,0
CUST1007637,2026-06,HL,1,4.0,4,250,1,1,0,1
CUST1007637,2026-06,PL,1,2.0,2,357,1,0,0,0
