Customer ID,Month period,propensity_score,product_code
CUST1003379,2026-06,0.4265,HL
CUST1003380,2026-06,0.2127,HL
CUST1003381,2026-06,0.1776,HL
CUST1003382,2026-06,0.3507,HL
CUST1003383,2026-06,0.2958,HL
CUST1003384,2026-06,0.2985,HL
CUST1003385,2026-06,0.3753,HL
CUST1003386,2026-06,0.2396,HL
CUST1003387,2026-06,0.01,HL
CUST1003388,2026-06,0.4692,HL
CUST1003389,2026-06,0.4363,HL
CUST1003390,2026-06,0.2836,HL
CUST1003391,2026-06,0.4892,HL
CUST1003392,2026-06,0.4184,HL
CUST1003393,2026-06,0.01,HL
CUST1003394,2026-06,0.5001,HL
CUST1003395,2026-06,0.0893,HL
CUST1003396,2026-06,0.2088,HL
CUST1003397,2026-06,0.01,HL
CUST1003398,2026-06,0.3528,HL
CUST1003399,2026-06,0.4342,HL
CUST1003400,2026-06,0.2491,HL
CUST1003401,2026-06,0.2681,HL
CUST1003402,2026-06,0.1724,HL
CUST1003403,2026-06,0.0607,HL
CUST1003404,2026-06,0.3205,HL
CUST1003405,2026-06,0.1149,HL
CUST1003406,2026-06,0.0629,HL
CUST1003407,2026-06,0.2238,HL
CUST1003408,2026-06,0.1875,HL
CUST1003409,2026-06,0.01,HL
CUST1003410,2026-06,0.3629,HL
CUST1003411,2026-06,0.0462,HL
CUST1003412,2026-06,0.1402,HL
CUST1003413,2026-06,0.5532,HL
CUST1003414,2026-06,0.3046,HL
CUST1003415,2026-06,0.4617,HL
CUST1003416,2026-06,0.3938,HL
CUST1003417,2026-06,0.2821,HL
CUST1003418,2026-06,0.2822,HL
CUST1003419,2026-06,0.5674,HL
CUST1003420,2026-06,0.1975,HL
CUST1003421,2026-06,0.2984,HL
CUST1003422,2026-06,0.3025,HL
CUST1003423,2026-06,0.5156,HL
CUST1003424,2026-06,0.3326,HL
CUST1003425,2026-06,0.4137,HL
CUST1003426,2026-06,0.01,HL
CUST1003427,2026-06,0.4616,HL
CUST1003428,2026-06,0.3232,HL
CUST1003429,2026-06,0.218,HL
CUST1003430,2026-06,0.4465,HL
CUST1003431,2026-06,0.2574,HL
CUST1003432,2026-06,0.1956,HL
CUST1003433,2026-06,0.496,HL
CUST1003434,2026-06,0.3554,HL
CUST1003435,2026-06,0.4661,HL
CUST1003436,2026-06,0.4191,HL
CUST1003437,2026-06,0.2204,HL
CUST1003438,2026-06,0.4446,HL
CUST1003439,2026-06,0.5336,HL
CUST1003440,2026-06,0.5431,HL
CUST1003441,2026-06,0.01,HL
CUST1003442,2026-06,0.2561,HL
CUST1003443,2026-06,0.3603,HL
CUST1003444,2026-06,0.2181,HL
CUST1003445,2026-06,0.01,HL
CUST1003446,2026-06,0.4359,HL
CUST1003447,2026-06,0.3069,HL
CUST1003448,2026-06,0.4828,HL
CUST1003449,2026-06,0.2237,HL
CUST1003450,2026-06,0.0693,HL
CUST1003451,2026-06,0.4328,HL
CUST1003452,2026-06,0.3287,HL
CUST1003453,2026-06,0.2416,HL
CUST1003454,2026-06,0.1324,HL
CUST1003455,2026-06,0.4793,HL
CUST1003456,2026-06,0.1966,HL
CUST1003457,2026-06,0.4259,HL
CUST1003458,2026-06,0.3428,HL
CUST1003459,2026-06,0.01,HL
CUST1003460,2026-06,0.5238,HL
CUST1003461,2026-06,0.1414,HL
CUST1003462,2026-06,0.5771,HL
CUST1003463,2026-06,0.3025,HL
CUST1003464,2026-06,0.1314,HL
CUST1003465,2026-06,0.1384,HL
CUST1003466,2026-06,0.2634,HL
CUST1003467,2026-06,0.4577,HL
CUST1003468,2026-06,0.2098,HL
CUST1003469,2026-06,0.2792,HL
CUST1003470,2026-06,0.4516,HL
CUST1003471,2026-06,0.4872,HL
CUST1003472,2026-06,0.3582,HL
CUST1003473,2026-06,0.01,HL
CUST1003474,2026-06,0.3913,HL
CUST1003475,2026-06,0.4697,HL
CUST1003476,2026-06,0.01,HL
CUST1003477,2026-06,0.1951,HL
CUST1003478,2026-06,0.4258,HL
CUST1003479,2026-06,0.31,HL
CUST1003480,2026-06,0.01,HL
CUST1003481,2026-06,0.4339,HL
CUST1003482,2026-06,0.4388,HL
CUST1003483,2026-06,0.2409,HL
CUST1003484,2026-06,0.3867,HL
CUST1003485,2026-06,0.3838,HL
CUST1003486,2026-06,0.4035,HL
CUST1003487,2026-06,0.2735,HL
CUST1003488,2026-06,0.5444,HL
CUST1003489,2026-06,0.0708,HL
CUST1003490,2026-06,0.5673,HL
CUST1003491,2026-06,0.1029,HL
CUST1003492,2026-06,0.441,HL
CUST1003493,2026-06,0.2007,HL
CUST1003494,2026-06,0.4954,HL
CUST1003495,2026-06,0.0427,HL
CUST1003496,2026-06,0.408,HL
CUST1003497,2026-06,0.2108,HL
CUST1003498,2026-06,0.0985999999999999,HL
CUST1003499,2026-06,0.1266,HL
CUST1003500,2026-06,0.01,HL
CUST1003501,2026-06,0.2845,HL
CUST1003502,2026-06,0.3266,HL
CUST1003503,2026-06,0.2193,HL
CUST1003504,2026-06,0.2745,HL
CUST1003505,2026-06,0.321,HL
CUST1003506,2026-06,0.3663,HL
CUST1003507,2026-06,0.5642,HL
CUST1003508,2026-06,0.2694,HL
CUST1003509,2026-06,0.1073,HL
CUST1003510,2026-06,0.01,HL
CUST1003511,2026-06,0.2387,HL
CUST1003512,2026-06,0.3291,HL
CUST1003513,2026-06,0.1948,HL
CUST1003514,2026-06,0.0507,HL
CUST1003515,2026-06,0.4653,HL
CUST1003516,2026-06,0.3392,HL
CUST1003517,2026-06,0.3956,HL
CUST1003518,2026-06,0.01,HL
CUST1003519,2026-06,0.1238,HL
CUST1003520,2026-06,0.3387,HL
CUST1003521,2026-06,0.1819,HL
CUST1003522,2026-06,0.4225,HL
CUST1003523,2026-06,0.052,HL
CUST1003524,2026-06,0.4378,HL
CUST1003525,2026-06,0.4485,HL
CUST1003526,2026-06,0.433,HL
CUST1003527,2026-06,0.1563,HL
CUST1003528,2026-06,0.3406,HL
CUST1003529,2026-06,0.2729,HL
CUST1003530,2026-06,0.2489,HL
CUST1003531,2026-06,0.4743,HL
CUST1003532,2026-06,0.3497,HL
CUST1003533,2026-06,0.3867,HL
CUST1003534,2026-06,0.2198,HL
CUST1003535,2026-06,0.3673,HL
CUST1003536,2026-06,0.3365,HL
CUST1003537,2026-06,0.3021,HL
CUST1003538,2026-06,0.2547,HL
CUST1003539,2026-06,0.2036,HL
CUST1003540,2026-06,0.4526,HL
CUST1003541,2026-06,0.401,HL
CUST1003542,2026-06,0.1824,HL
CUST1003543,2026-06,0.2394,HL
CUST1003544,2026-06,0.4626,HL
CUST1003545,2026-06,0.4881,HL
CUST1003546,2026-06,0.281,HL
CUST1003547,2026-06,0.549,HL
CUST1003548,2026-06,0.1178,HL
CUST1003549,2026-06,0.4947,HL
CUST1003550,2026-06,0.2561,HL
CUST1003551,2026-06,0.3275,HL
CUST1003552,2026-06,0.2837,HL
CUST1003553,2026-06,0.2438,HL
CUST1003554,2026-06,0.4036,HL
CUST1003555,2026-06,0.2794,HL
CUST1003556,2026-06,0.508,HL
CUST1003557,2026-06,0.2584,HL
CUST1003558,2026-06,0.345,HL
CUST1003559,2026-06,0.3935,HL
CUST1003560,2026-06,0.3326,HL
CUST1003561,2026-06,0.3698,HL
CUST1003562,2026-06,0.3663,HL
CUST1003563,2026-06,0.1695,HL
CUST1003564,2026-06,0.3383,HL
CUST1003565,2026-06,0.2863,HL
CUST1003566,2026-06,0.2948,HL
CUST1003567,2026-06,0.352,HL
CUST1003568,2026-06,0.1158,HL
CUST1003569,2026-06,0.2507,HL
CUST1003570,2026-06,0.2135,HL
CUST1003571,2026-06,0.4226,HL
CUST1003572,2026-06,0.4649,HL
CUST1003573,2026-06,0.4087,HL
CUST1003574,2026-06,0.4588,HL
CUST1003575,2026-06,0.4283,HL
CUST1003576,2026-06,0.4878,HL
CUST1003577,2026-06,0.01,HL
CUST1003578,2026-06,0.1295,HL
CUST1003579,2026-06,0.2445,HL
CUST1003580,2026-06,0.1642,HL
CUST1003581,2026-06,0.1729,HL
CUST1003582,2026-06,0.2776,HL
CUST1003583,2026-06,0.4778,HL
CUST1003584,2026-06,0.3066,HL
CUST1003585,2026-06,0.3731,HL
CUST1003586,2026-06,0.1811,HL
CUST1003587,2026-06,0.4102,HL
CUST1003588,2026-06,0.01,HL
CUST1003589,2026-06,0.01,HL
CUST1003590,2026-06,0.2131,HL
CUST1003591,2026-06,0.3715,HL
CUST1003592,2026-06,0.1138,HL
CUST1003593,2026-06,0.1572,HL
CUST1003594,2026-06,0.01,HL
CUST1003595,2026-06,0.4447,HL
CUST1003596,2026-06,0.01,HL
CUST1003597,2026-06,0.4033,HL
CUST1003598,2026-06,0.5351,HL
CUST1003599,2026-06,0.396,HL
CUST1003600,2026-06,0.194,HL
CUST1003601,2026-06,0.2954,HL
CUST1003602,2026-06,0.01,HL
CUST1003603,2026-06,0.1054,HL
CUST1003604,2026-06,0.3431,HL
CUST1003605,2026-06,0.2518,HL
CUST1003606,2026-06,0.1282,HL
CUST1003607,2026-06,0.3899,HL
CUST1003608,2026-06,0.0548,HL
CUST1003609,2026-06,0.5094,HL
CUST1003610,2026-06,0.1123,HL
CUST1003611,2026-06,0.3085,HL
CUST1003612,2026-06,0.6163,HL
CUST1003613,2026-06,0.2224,HL
CUST1003614,2026-06,0.1938,HL
CUST1003615,2026-06,0.1302,HL
CUST1003616,2026-06,0.4713,HL
CUST1003617,2026-06,0.1065,HL
CUST1003618,2026-06,0.4718,HL
CUST1003619,2026-06,0.4618,HL
CUST1003620,2026-06,0.4636,HL
CUST1003621,2026-06,0.3795,HL
CUST1003622,2026-06,0.4182,HL
CUST1003623,2026-06,0.3081,HL
CUST1003624,2026-06,0.5447,HL
CUST1003625,2026-06,0.0718,HL
CUST1003626,2026-06,0.3672,HL
CUST1003627,2026-06,0.199,HL
CUST1003628,2026-06,0.1938,HL
CUST1003629,2026-06,0.3846,HL
CUST1003630,2026-06,0.4999,HL
CUST1003631,2026-06,0.5015,HL
CUST1003632,2026-06,0.1568,HL
CUST1003633,2026-06,0.0927999999999999,HL
CUST1003634,2026-06,0.2058,HL
CUST1003635,2026-06,0.4411,HL
CUST1003636,2026-06,0.4266,HL
CUST1003637,2026-06,0.3111,HL
CUST1003638,2026-06,0.3919,HL
CUST1003639,2026-06,0.2629,HL
CUST1003640,2026-06,0.3634,HL
CUST1003641,2026-06,0.5497,HL
CUST1003642,2026-06,0.3345,HL
CUST1003643,2026-06,0.1772,HL
CUST1003644,2026-06,0.301,HL
CUST1003645,2026-06,0.0840999999999999,HL
CUST1003646,2026-06,0.01,HL
CUST1003647,2026-06,0.4257,HL
CUST1003648,2026-06,0.4246,HL
CUST1003649,2026-06,0.567,HL
CUST1003650,2026-06,0.3211,HL
CUST1003651,2026-06,0.472,HL
CUST1003652,2026-06,0.1169,HL
CUST1003653,2026-06,0.4554,HL
CUST1003654,2026-06,0.2786,HL
CUST1003655,2026-06,0.1716,HL
CUST1003656,2026-06,0.24,HL
CUST1003657,2026-06,0.3749,HL
CUST1003658,2026-06,0.3344,HL
CUST1003659,2026-06,0.3091,HL
CUST1003660,2026-06,0.2241,HL
CUST1003661,2026-06,0.075,HL
CUST1003662,2026-06,0.1996,HL
CUST1003663,2026-06,0.1078,HL
CUST1003664,2026-06,0.4831,HL
CUST1003665,2026-06,0.2212,HL
CUST1003666,2026-06,0.5178,HL
CUST1003667,2026-06,0.01,HL
CUST1003668,2026-06,0.1684,HL
CUST1003669,2026-06,0.01,HL
CUST1003670,2026-06,0.404,HL
CUST1003671,2026-06,0.2673,HL
CUST1003672,2026-06,0.4682,HL
CUST1003673,2026-06,0.4682,HL
CUST1003674,2026-06,0.4818,HL
CUST1003675,2026-06,0.2138,HL
CUST1003676,2026-06,0.308,HL
CUST1003677,2026-06,0.3295,HL
CUST1003678,2026-06,0.1192,HL
CUST1003679,2026-06,0.01,HL
CUST1003680,2026-06,0.01,HL
CUST1003681,2026-06,0.4626,HL
CUST1003682,2026-06,0.1634,HL
CUST1003683,2026-06,0.1941,HL
CUST1003684,2026-06,0.1279,HL
CUST1003685,2026-06,0.1945,HL
CUST1003686,2026-06,0.2184,HL
CUST1003687,2026-06,0.0498,HL
CUST1003688,2026-06,0.1291,HL
CUST1003689,2026-06,0.3468,HL
CUST1003690,2026-06,0.432,HL
CUST1003691,2026-06,0.4144,HL
CUST1003692,2026-06,0.3199,HL
CUST1003693,2026-06,0.1231,HL
CUST1003694,2026-06,0.211,HL
CUST1003695,2026-06,0.0507,HL
CUST1003696,2026-06,0.4411,HL
CUST1003697,2026-06,0.4153,HL
CUST1003698,2026-06,0.4732,HL
CUST1003699,2026-06,0.515,HL
CUST1003700,2026-06,0.2749,HL
CUST1003701,2026-06,0.1762,HL
CUST1003702,2026-06,0.4942,HL
CUST1003703,2026-06,0.2497,HL
CUST1003704,2026-06,0.3562,HL
CUST1003705,2026-06,0.0466,HL
CUST1003706,2026-06,0.2918,HL
CUST1003707,2026-06,0.2555,HL
CUST1003708,2026-06,0.3592,HL
CUST1003709,2026-06,0.5093,HL
CUST1003710,2026-06,0.2801,HL
CUST1003711,2026-06,0.4297,HL
CUST1003712,2026-06,0.1976,HL
CUST1003713,2026-06,0.0409,HL
CUST1003714,2026-06,0.3921,HL
CUST1003715,2026-06,0.3868,HL
CUST1003716,2026-06,0.2605,HL
CUST1003717,2026-06,0.5224,HL
CUST1003718,2026-06,0.1534,HL
CUST1003719,2026-06,0.1773,HL
CUST1003720,2026-06,0.3784,HL
CUST1003721,2026-06,0.4207,HL
CUST1003722,2026-06,0.3459,HL
CUST1003723,2026-06,0.2491,HL
CUST1003724,2026-06,0.5387,HL
CUST1003725,2026-06,0.2091,HL
CUST1003726,2026-06,0.2659,HL
CUST1003727,2026-06,0.1663,HL
CUST1003728,2026-06,0.1596,HL
CUST1003729,2026-06,0.389,HL
CUST1003730,2026-06,0.2863,HL
CUST1003731,2026-06,0.3383,HL
CUST1003732,2026-06,0.226,HL
CUST1003733,2026-06,0.01,HL
CUST1003734,2026-06,0.3697,HL
CUST1003735,2026-06,0.3907,HL
CUST1003736,2026-06,0.4576,HL
CUST1003737,2026-06,0.2269,HL
CUST1003738,2026-06,0.3552,HL
CUST1003739,2026-06,0.1861,HL
CUST1003740,2026-06,0.0696,HL
CUST1003741,2026-06,0.287,HL
CUST1003742,2026-06,0.3019,HL
CUST1003743,2026-06,0.2587,HL
CUST1003744,2026-06,0.4779,HL
CUST1003745,2026-06,0.5018,HL
CUST1003746,2026-06,0.01,HL
CUST1003747,2026-06,0.4364,HL
CUST1003748,2026-06,0.2052,HL
CUST1003749,2026-06,0.4683,HL
CUST1003750,2026-06,0.2659,HL
CUST1003751,2026-06,0.299,HL
CUST1003752,2026-06,0.2954,HL
CUST1003753,2026-06,0.2844,HL
CUST1003754,2026-06,0.1228,HL
CUST1003755,2026-06,0.2966,HL
CUST1003756,2026-06,0.4066,HL
CUST1003757,2026-06,0.2762,HL
CUST1003758,2026-06,0.5779,HL
CUST1003759,2026-06,0.4371,HL
CUST1003760,2026-06,0.12,HL
CUST1003761,2026-06,0.3039,HL
CUST1003762,2026-06,0.3051,HL
CUST1003763,2026-06,0.2926,HL
CUST1003764,2026-06,0.2419,HL
CUST1003765,2026-06,0.4037,HL
CUST1003766,2026-06,0.454,HL
CUST1003767,2026-06,0.5389,HL
CUST1003768,2026-06,0.4747,HL
CUST1003769,2026-06,0.3917,HL
CUST1003770,2026-06,0.3314,HL
CUST1003771,2026-06,0.3749,HL
CUST1003772,2026-06,0.4441,HL
CUST1003773,2026-06,0.5406,HL
CUST1003774,2026-06,0.4647,HL
CUST1003775,2026-06,0.2586,HL
CUST1003776,2026-06,0.1224,HL
CUST1003777,2026-06,0.2751,HL
CUST1003778,2026-06,0.2539,HL
CUST1003779,2026-06,0.4947,HL
CUST1003780,2026-06,0.5101,HL
CUST1003781,2026-06,0.3957,HL
CUST1003782,2026-06,0.239,HL
CUST1003783,2026-06,0.5367,HL
CUST1003784,2026-06,0.0857,HL
CUST1003785,2026-06,0.4705,HL
CUST1003786,2026-06,0.4257,HL
CUST1003787,2026-06,0.1809,HL
CUST1003788,2026-06,0.3104,HL
CUST1003789,2026-06,0.4533,HL
CUST1003790,2026-06,0.5028,HL
CUST1003791,2026-06,0.3006,HL
CUST1003792,2026-06,0.5029,HL
CUST1003793,2026-06,0.4929,HL
CUST1003794,2026-06,0.2831,HL
CUST1003795,2026-06,0.1919,HL
CUST1003796,2026-06,0.2464,HL
CUST1003797,2026-06,0.4303,HL
CUST1003798,2026-06,0.2779,HL
CUST1003799,2026-06,0.1997,HL
CUST1003800,2026-06,0.4846,HL
CUST1003801,2026-06,0.3261,HL
CUST1003802,2026-06,0.3296,HL
CUST1003803,2026-06,0.3903,HL
CUST1003804,2026-06,0.4424,HL
CUST1003805,2026-06,0.5175,HL
CUST1003806,2026-06,0.5787,HL
CUST1003807,2026-06,0.3265,HL
CUST1003808,2026-06,0.4919,HL
CUST1003809,2026-06,0.336,HL
CUST1003810,2026-06,0.4348,HL
CUST1003811,2026-06,0.0854,HL
CUST1003812,2026-06,0.515,HL
CUST1003813,2026-06,0.5018,HL
CUST1003814,2026-06,0.1419,HL
CUST1003815,2026-06,0.3852,HL
CUST1003816,2026-06,0.5407,HL
CUST1003817,2026-06,0.0615,HL
CUST1003818,2026-06,0.4952,HL
CUST1003819,2026-06,0.4637,HL
CUST1003820,2026-06,0.01,HL
CUST1003821,2026-06,0.5629,HL
CUST1003822,2026-06,0.2943,HL
CUST1003823,2026-06,0.0673,HL
CUST1003824,2026-06,0.1337,HL
CUST1003825,2026-06,0.4684,HL
CUST1003826,2026-06,0.3869,HL
CUST1003827,2026-06,0.5425,HL
CUST1003828,2026-06,0.2289,HL
CUST1003829,2026-06,0.01,HL
CUST1003830,2026-06,0.2461,HL
CUST1003831,2026-06,0.5132,HL
CUST1003832,2026-06,0.4223,HL
CUST1003833,2026-06,0.1619,HL
CUST1003834,2026-06,0.3064,HL
CUST1003835,2026-06,0.279,HL
CUST1003836,2026-06,0.1487,HL
CUST1003837,2026-06,0.3348,HL
CUST1003838,2026-06,0.2934,HL
CUST1003839,2026-06,0.3746,HL
CUST1003840,2026-06,0.3998,HL
CUST1003841,2026-06,0.3467,HL
CUST1003842,2026-06,0.3921,HL
CUST1003843,2026-06,0.3694,HL
CUST1003844,2026-06,0.1591,HL
CUST1003845,2026-06,0.0698,HL
CUST1003846,2026-06,0.2129,HL
CUST1003847,2026-06,0.4719,HL
CUST1003848,2026-06,0.4806,HL
CUST1003849,2026-06,0.2358,HL
CUST1003850,2026-06,0.2956,HL
CUST1003851,2026-06,0.4951,HL
CUST1003852,2026-06,0.4079,HL
CUST1003853,2026-06,0.0194,HL
CUST1003854,2026-06,0.3983,HL
CUST1003855,2026-06,0.019,HL
CUST1003856,2026-06,0.01,HL
CUST1003857,2026-06,0.33,HL
CUST1003858,2026-06,0.4519,HL
CUST1003859,2026-06,0.0596,HL
CUST1003860,2026-06,0.2985,HL
CUST1003861,2026-06,0.1502,HL
CUST1003862,2026-06,0.3593,HL
CUST1003863,2026-06,0.2736,HL
CUST1003864,2026-06,0.466,HL
CUST1003865,2026-06,0.0157,HL
CUST1003866,2026-06,0.2561,HL
CUST1003867,2026-06,0.2359,HL
CUST1003868,2026-06,0.2616,HL
CUST1003869,2026-06,0.0287,HL
CUST1003870,2026-06,0.4317,HL
CUST1003871,2026-06,0.4188,HL
CUST1003872,2026-06,0.2692,HL
CUST1003873,2026-06,0.1822,HL
CUST1003874,2026-06,0.3965,HL
CUST1003875,2026-06,0.5728,HL
CUST1003876,2026-06,0.2929,HL
CUST1003877,2026-06,0.01,HL
CUST1003878,2026-06,0.5059,HL
CUST1003879,2026-06,0.0109,HL
CUST1003880,2026-06,0.2411,HL
CUST1003881,2026-06,0.2127,HL
CUST1003882,2026-06,0.3048,HL
CUST1003883,2026-06,0.5219,HL
CUST1003884,2026-06,0.3234,HL
CUST1003885,2026-06,0.0516,HL
CUST1003886,2026-06,0.2492,HL
CUST1003887,2026-06,0.4244,HL
CUST1003888,2026-06,0.3702,HL
CUST1003889,2026-06,0.3077,HL
CUST1003890,2026-06,0.1084,HL
CUST1003891,2026-06,0.2981,HL
CUST1003892,2026-06,0.2988,HL
CUST1003893,2026-06,0.1939,HL
CUST1003894,2026-06,0.1122,HL
CUST1003895,2026-06,0.5217,HL
CUST1003896,2026-06,0.1995,HL
CUST1003897,2026-06,0.2577,HL
CUST1003898,2026-06,0.5005,HL
CUST1003899,2026-06,0.1017,HL
CUST1003900,2026-06,0.0583,HL
CUST1003901,2026-06,0.01,HL
CUST1003902,2026-06,0.2649,HL
CUST1003903,2026-06,0.3894,HL
CUST1003904,2026-06,0.3555,HL
CUST1003905,2026-06,0.1761,HL
CUST1003906,2026-06,0.1037,HL
CUST1003907,2026-06,0.3754,HL
CUST1003908,2026-06,0.2797,HL
CUST1003909,2026-06,0.1707,HL
CUST1003910,2026-06,0.4185,HL
CUST1003911,2026-06,0.0891,HL
CUST1003912,2026-06,0.3785,HL
CUST1003913,2026-06,0.5159,HL
CUST1003914,2026-06,0.2202,HL
CUST1003915,2026-06,0.4642,HL
CUST1003916,2026-06,0.0937,HL
CUST1003917,2026-06,0.2547,HL
CUST1003918,2026-06,0.4903,HL
CUST1003919,2026-06,0.1646,HL
CUST1003920,2026-06,0.2921,HL
CUST1003921,2026-06,0.3696,HL
CUST1003922,2026-06,0.414,HL
CUST1003923,2026-06,0.4736,HL
CUST1003924,2026-06,0.291,HL
CUST1003925,2026-06,0.6575,HL
CUST1003926,2026-06,0.2645,HL
CUST1003927,2026-06,0.3635,HL
CUST1003928,2026-06,0.01,HL
CUST1003929,2026-06,0.1666,HL
CUST1003930,2026-06,0.1986,HL
CUST1003931,2026-06,0.3631,HL
CUST1003932,2026-06,0.4512,HL
CUST1003933,2026-06,0.1517,HL
CUST1003934,2026-06,0.0811999999999999,HL
CUST1003935,2026-06,0.397,HL
CUST1003936,2026-06,0.1293,HL
CUST1003937,2026-06,0.4358,HL
CUST1003938,2026-06,0.3593,HL
CUST1003939,2026-06,0.0388,HL
CUST1003940,2026-06,0.2615,HL
CUST1003941,2026-06,0.1121,HL
CUST1003942,2026-06,0.2722,HL
CUST1003943,2026-06,0.3928,HL
CUST1003944,2026-06,0.3155,HL
CUST1003945,2026-06,0.5386,HL
CUST1003946,2026-06,0.2319,HL
CUST1003947,2026-06,0.3061,HL
CUST1003948,2026-06,0.01,HL
CUST1003949,2026-06,0.3876,HL
CUST1003950,2026-06,0.2647,HL
CUST1003951,2026-06,0.4163,HL
CUST1003952,2026-06,0.4385,HL
CUST1003953,2026-06,0.2941,HL
CUST1003954,2026-06,0.2672,HL
CUST1003955,2026-06,0.5035,HL
CUST1003956,2026-06,0.2632,HL
CUST1003957,2026-06,0.1945,HL
CUST1003958,2026-06,0.2997,HL
CUST1003959,2026-06,0.4055,HL
CUST1003960,2026-06,0.2129,HL
CUST1003961,2026-06,0.3102,HL
CUST1003962,2026-06,0.2838,HL
CUST1003963,2026-06,0.1179,HL
CUST1003964,2026-06,0.2538,HL
CUST1003965,2026-06,0.4803,HL
CUST1003966,2026-06,0.3869,HL
CUST1003967,2026-06,0.2856,HL
CUST1003968,2026-06,0.7169,HL
CUST1003969,2026-06,0.1707,HL
CUST1003970,2026-06,0.3801,HL
CUST1003971,2026-06,0.0748,HL
CUST1003972,2026-06,0.3389,HL
CUST1003973,2026-06,0.3111,HL
CUST1003974,2026-06,0.4709,HL
CUST1003975,2026-06,0.3779,HL
CUST1003976,2026-06,0.3714,HL
CUST1003977,2026-06,0.4943,HL
CUST1003978,2026-06,0.01,HL
CUST1003979,2026-06,0.2949,HL
CUST1003980,2026-06,0.48,HL
CUST1003981,2026-06,0.207,HL
CUST1003982,2026-06,0.1349,HL
CUST1003983,2026-06,0.4085,HL
CUST1003984,2026-06,0.2197,HL
CUST1003985,2026-06,0.5946,HL
CUST1003986,2026-06,0.028,HL
CUST1003987,2026-06,0.2695,HL
CUST1003988,2026-06,0.5556,HL
CUST1003989,2026-06,0.4109,HL
CUST1003990,2026-06,0.431,HL
CUST1003991,2026-06,0.4104,HL
CUST1003992,2026-06,0.2587,HL
CUST1003993,2026-06,0.3494,HL
CUST1003994,2026-06,0.409,HL
CUST1003995,2026-06,0.5189,HL
CUST1003996,2026-06,0.2019,HL
CUST1003997,2026-06,0.4758,HL
CUST1003998,2026-06,0.4611,HL
CUST1003999,2026-06,0.3353,HL
CUST1004000,2026-06,0.2752,HL
CUST1004001,2026-06,0.5401,HL
CUST1004002,2026-06,0.1338,HL
CUST1004003,2026-06,0.1094,HL
CUST1004004,2026-06,0.1764,HL
CUST1004005,2026-06,0.5955,HL
CUST1004006,2026-06,0.1713,HL
CUST1004007,2026-06,0.3492,HL
CUST1004008,2026-06,0.3183,HL
CUST1004009,2026-06,0.2588,HL
CUST1004010,2026-06,0.422,HL
CUST1004011,2026-06,0.1455,HL
CUST1004012,2026-06,0.3067,HL
CUST1004013,2026-06,0.3325,HL
CUST1004014,2026-06,0.533,HL
CUST1004015,2026-06,0.2146,HL
CUST1004016,2026-06,0.227,HL
CUST1004017,2026-06,0.4304,HL
CUST1004018,2026-06,0.2381,HL
CUST1004019,2026-06,0.6606,HL
CUST1004020,2026-06,0.4627,HL
CUST1004021,2026-06,0.2047,HL
CUST1004022,2026-06,0.4377,HL
CUST1004023,2026-06,0.3712,HL
CUST1004024,2026-06,0.3311,HL
CUST1004025,2026-06,0.2036,HL
CUST1004026,2026-06,0.4932,HL
CUST1004027,2026-06,0.5795,HL
CUST1004028,2026-06,0.2042,HL
CUST1004029,2026-06,0.0455,HL
CUST1004030,2026-06,0.2473,HL
CUST1004031,2026-06,0.3289,HL
CUST1004032,2026-06,0.438,HL
CUST1004033,2026-06,0.2076,HL
CUST1004034,2026-06,0.4629,HL
CUST1004035,2026-06,0.5286,HL
CUST1004036,2026-06,0.264,HL
CUST1004037,2026-06,0.01,HL
CUST1004038,2026-06,0.1389,HL
CUST1004039,2026-06,0.2959,HL
CUST1004040,2026-06,0.3632,HL
CUST1004041,2026-06,0.3315,HL
CUST1004042,2026-06,0.1563,HL
CUST1004043,2026-06,0.2536,HL
CUST1004044,2026-06,0.4886,HL
CUST1004045,2026-06,0.5453,HL
CUST1004046,2026-06,0.6343,HL
CUST1004047,2026-06,0.285,HL
CUST1004048,2026-06,0.0633,HL
CUST1004049,2026-06,0.0885,HL
CUST1004050,2026-06,0.2102,HL
CUST1004051,2026-06,0.188,HL
CUST1004052,2026-06,0.3943,HL
CUST1004053,2026-06,0.4146,HL
CUST1004054,2026-06,0.01,HL
CUST1004055,2026-06,0.3087,HL
CUST1004056,2026-06,0.1163,HL
CUST1004057,2026-06,0.2299,HL
CUST1004058,2026-06,0.2485,HL
CUST1004059,2026-06,0.3105,HL
CUST1004060,2026-06,0.2867,HL
CUST1004061,2026-06,0.391,HL
CUST1004062,2026-06,0.4272,HL
CUST1004063,2026-06,0.2733,HL
CUST1004064,2026-06,0.3039,HL
CUST1004065,2026-06,0.3205,HL
CUST1004066,2026-06,0.3376,HL
CUST1004067,2026-06,0.2668,HL
CUST1004068,2026-06,0.362,HL
CUST1004069,2026-06,0.4354,HL
CUST1004070,2026-06,0.01,HL
CUST1004071,2026-06,0.3057,HL
CUST1004072,2026-06,0.1991,HL
CUST1004073,2026-06,0.3241,HL
CUST1004074,2026-06,0.5547,HL
CUST1004075,2026-06,0.1289,HL
CUST1004076,2026-06,0.2719,HL
CUST1004077,2026-06,0.4964,HL
CUST1004078,2026-06,0.5445,HL
CUST1004079,2026-06,0.3787,HL
CUST1004080,2026-06,0.35,HL
CUST1004081,2026-06,0.6296,HL
