Customer ID,Month period,target_product,rank,target_score,model
CUST1000817,2026-06,SA,1,0.9310344827586207,segment_affinity
CUST1000819,2026-06,CC,2,0.19047619047619047,segment_affinity
CUST1000820,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1000821,2026-06,SA,1,0.9387308533916849,segment_affinity
CUST1000822,2026-06,HL,3,0.09523809523809523,segment_affinity
CUST1000823,2026-06,CC,1,0.4661764705882353,segment_affinity
CUST1000824,2026-06,MF,2,0.17777777777777778,segment_affinity
CUST1000825,2026-06,RD,3,0.15862068965517243,segment_affinity
CUST1000830,2026-06,CC,1,0.5087719298245614,segment_affinity
CUST1000831,2026-06,MF,1,0.28746928746928746,segment_affinity
CUST1000832,2026-06,SA,1,0.9494252873563218,segment_affinity
CUST1000833,2026-06,MF,1,0.2529411764705882,segment_affinity
CUST1000836,2026-06,PL,3,0.19164619164619165,segment_affinity
CUST1000837,2026-06,SA,1,0.9517766497461929,segment_affinity
CUST1000838,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1000840,2026-06,SA,1,0.9270516717325228,segment_affinity
CUST1000841,2026-06,CC,2,0.0975609756097561,segment_affinity
CUST1000842,2026-06,SA,1,0.957983193277311,segment_affinity
CUST1000843,2026-06,SA,1,0.9642857142857143,segment_affinity
CUST1000844,2026-06,CC,1,0.4585635359116022,segment_affinity
CUST1000845,2026-06,RD,3,0.22884386174016685,segment_affinity
CUST1000847,2026-06,RD,1,0.2615803814713896,segment_affinity
CUST1000848,2026-06,SA,1,0.9539473684210527,segment_affinity
CUST1000849,2026-06,SA,1,0.92,segment_affinity
CUST1000850,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1000853,2026-06,SA,1,0.9534883720930233,segment_affinity
CUST1000856,2026-06,SA,1,0.9207317073170732,segment_affinity
CUST1000857,2026-06,RD,1,0.41732283464566927,segment_affinity
CUST1000858,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1000859,2026-06,SA,1,0.971830985915493,segment_affinity
CUST1000860,2026-06,CC,2,0.2,segment_affinity
CUST1000861,2026-06,RD,3,0.20812182741116753,segment_affinity
CUST1000862,2026-06,RD,2,0.2169811320754717,segment_affinity
CUST1000863,2026-06,CC,1,0.4661764705882353,segment_affinity
CUST1000864,2026-06,CC,1,0.4852941176470588,segment_affinity
CUST1000865,2026-06,SA,1,0.9629629629629629,segment_affinity
CUST1000866,2026-06,CC,1,0.4806201550387597,segment_affinity
CUST1000867,2026-06,SA,1,0.95,segment_affinity
CUST1000868,2026-06,CC,2,0.3275862068965517,segment_affinity
CUST1000870,2026-06,CC,1,0.40384615384615385,segment_affinity
CUST1000871,2026-06,MF,1,0.2852941176470588,segment_affinity
CUST1000872,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1000873,2026-06,PL,2,0.2028985507246377,segment_affinity
CUST1000874,2026-06,SA,1,0.971830985915493,segment_affinity
CUST1000875,2026-06,MF,2,0.3227848101265823,segment_affinity
CUST1000877,2026-06,CC,1,0.5135135135135135,segment_affinity
CUST1000878,2026-06,CC,1,0.5026737967914439,segment_affinity
CUST1000879,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1000880,2026-06,CC,1,0.26605504587155965,segment_affinity
CUST1000881,2026-06,HL,4,0.05106382978723404,segment_affinity
CUST1000882,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1000883,2026-06,SA,1,0.9492753623188406,segment_affinity
CUST1000884,2026-06,SA,1,0.9482758620689655,segment_affinity
CUST1000885,2026-06,RD,3,0.20812182741116753,segment_affinity
CUST1000889,2026-06,HL,5,0.018867924528301886,segment_affinity
CUST1000891,2026-06,SA,1,0.9539473684210527,segment_affinity
CUST1000892,2026-06,RD,1,0.3117408906882591,segment_affinity
CUST1000893,2026-06,RD,3,0.23756906077348067,segment_affinity
CUST1000894,2026-06,SA,1,0.952755905511811,segment_affinity
CUST1000895,2026-06,HL,3,0.09302325581395349,segment_affinity
CUST1000898,2026-06,PL,2,0.17972350230414746,segment_affinity
CUST1000900,2026-06,SA,1,0.9622641509433962,segment_affinity
CUST1000902,2026-06,MF,2,0.40762812872467225,segment_affinity
CUST1000903,2026-06,SA,1,0.9705882352941176,segment_affinity
CUST1000906,2026-06,SA,1,0.896551724137931,segment_affinity
CUST1000907,2026-06,PL,2,0.18115942028985507,segment_affinity
CUST1000909,2026-06,SA,1,0.9514563106796117,segment_affinity
CUST1000910,2026-06,HL,5,0.09126984126984126,segment_affinity
CUST1000911,2026-06,PL,3,0.2107728337236534,segment_affinity
CUST1000912,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1000914,2026-06,MF,2,0.2852941176470588,segment_affinity
CUST1000915,2026-06,SA,1,0.9558823529411765,segment_affinity
CUST1000917,2026-06,SA,1,0.9340277777777778,segment_affinity
CUST1000919,2026-06,SA,1,0.937888198757764,segment_affinity
CUST1000921,2026-06,SA,1,0.9494252873563218,segment_affinity
CUST1000923,2026-06,SA,1,0.9848484848484849,segment_affinity
CUST1000924,2026-06,CC,1,0.4657534246575342,segment_affinity
CUST1000925,2026-06,PL,2,0.23529411764705882,segment_affinity
CUST1000926,2026-06,RD,1,0.41732283464566927,segment_affinity
CUST1000927,2026-06,PL,3,0.17063492063492064,segment_affinity
CUST1000928,2026-06,MF,2,0.2857142857142857,segment_affinity
CUST1000929,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1000930,2026-06,RD,2,0.364741641337386,segment_affinity
CUST1000932,2026-06,MF,2,0.07058823529411765,segment_affinity
CUST1000933,2026-06,SA,1,0.9494252873563218,segment_affinity
CUST1000936,2026-06,SA,1,1.0,segment_affinity
CUST1000937,2026-06,SA,1,0.9230769230769231,segment_affinity
CUST1000940,2026-06,SA,1,0.9368421052631579,segment_affinity
CUST1000941,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1000942,2026-06,CC,1,0.463768115942029,segment_affinity
CUST1000943,2026-06,SA,1,0.9558011049723757,segment_affinity
CUST1000945,2026-06,SA,1,0.9689922480620154,segment_affinity
CUST1000946,2026-06,SA,1,0.9564032697547684,segment_affinity
CUST1000947,2026-06,CC,1,0.4661764705882353,segment_affinity
CUST1000948,2026-06,MF,2,0.1092436974789916,segment_affinity
CUST1000949,2026-06,MF,1,0.43125,segment_affinity
CUST1000950,2026-06,CC,1,0.4661764705882353,segment_affinity
CUST1000952,2026-06,RD,2,0.27722772277227725,segment_affinity
CUST1000954,2026-06,MF,1,0.47674418604651164,segment_affinity
CUST1000955,2026-06,CC,2,0.23978201634877383,segment_affinity
CUST1000956,2026-06,PL,3,0.16022099447513813,segment_affinity
CUST1000957,2026-06,SA,1,0.9746835443037974,segment_affinity
CUST1000958,2026-06,SA,1,0.9375,segment_affinity
CUST1000960,2026-06,MF,1,0.2857142857142857,segment_affinity
CUST1000963,2026-06,PL,1,0.17063492063492064,segment_affinity
CUST1000965,2026-06,SA,1,0.952755905511811,segment_affinity
CUST1000966,2026-06,HL,4,0.10294117647058823,segment_affinity
CUST1000967,2026-06,PL,2,0.2546583850931677,segment_affinity
CUST1000968,2026-06,MF,3,0.1,segment_affinity
CUST1000969,2026-06,SA,1,0.9313725490196079,segment_affinity
CUST1000971,2026-06,CC,1,0.4981132075471698,segment_affinity
CUST1000973,2026-06,MF,2,0.43125,segment_affinity
CUST1000974,2026-06,CC,1,0.4574468085106383,segment_affinity
CUST1000976,2026-06,SA,1,0.92,segment_affinity
CUST1000977,2026-06,CC,1,0.46446700507614214,segment_affinity
CUST1000979,2026-06,CC,1,0.3111111111111111,segment_affinity
CUST1000981,2026-06,MF,3,0.2948328267477204,segment_affinity
CUST1000982,2026-06,SA,1,0.9563492063492064,segment_affinity
CUST1000983,2026-06,SA,1,0.9558011049723757,segment_affinity
CUST1000984,2026-06,CC,1,0.5080645161290323,segment_affinity
CUST1000985,2026-06,CC,1,0.432657926102503,segment_affinity
CUST1000986,2026-06,SA,1,0.8931297709923665,segment_affinity
CUST1000989,2026-06,RD,4,0.08695652173913043,segment_affinity
CUST1000990,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1000991,2026-06,HL,4,0.0392156862745098,segment_affinity
CUST1000992,2026-06,RD,1,0.26582278481012656,segment_affinity
CUST1000994,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1000995,2026-06,RD,3,0.23734177215189872,segment_affinity
CUST1000996,2026-06,SA,1,0.9485294117647058,segment_affinity
CUST1000999,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1001001,2026-06,SA,1,0.927536231884058,segment_affinity
CUST1001002,2026-06,RD,4,0.15503875968992248,segment_affinity
CUST1001003,2026-06,SA,1,0.9270516717325228,segment_affinity
CUST1001005,2026-06,CC,1,0.11538461538461539,segment_affinity
CUST1001006,2026-06,SA,1,0.8,segment_affinity
CUST1001008,2026-06,RD,3,0.2375,segment_affinity
CUST1001009,2026-06,CC,1,0.4806201550387597,segment_affinity
CUST1001010,2026-06,SA,1,0.9517766497461929,segment_affinity
CUST1001013,2026-06,MF,3,0.12413793103448276,segment_affinity
CUST1001016,2026-06,MF,4,0.10317460317460317,segment_affinity
CUST1001017,2026-06,SA,1,0.9622641509433962,segment_affinity
CUST1001018,2026-06,SA,1,0.9170506912442397,segment_affinity
CUST1001019,2026-06,SA,1,0.9893617021276596,segment_affinity
CUST1001021,2026-06,SA,1,0.95,segment_affinity
CUST1001022,2026-06,SA,1,0.9387308533916849,segment_affinity
CUST1001023,2026-06,HL,5,0.14705882352941177,segment_affinity
CUST1001024,2026-06,CC,1,0.4230769230769231,segment_affinity
CUST1001027,2026-06,SA,1,0.9612403100775194,segment_affinity
CUST1001029,2026-06,CC,1,0.3448275862068966,segment_affinity
CUST1001030,2026-06,SA,1,0.9893617021276596,segment_affinity
CUST1001031,2026-06,CC,1,0.4981132075471698,segment_affinity
CUST1001032,2026-06,SA,1,0.9736842105263158,segment_affinity
CUST1001034,2026-06,CC,1,0.4230769230769231,segment_affinity
CUST1001035,2026-06,CC,1,0.45517241379310347,segment_affinity
CUST1001036,2026-06,MF,2,0.13333333333333333,segment_affinity
CUST1001037,2026-06,SA,1,0.9230769230769231,segment_affinity
CUST1001038,2026-06,SA,1,0.9551569506726457,segment_affinity
CUST1001039,2026-06,HL,4,0.05263157894736842,segment_affinity
CUST1001041,2026-06,SA,1,0.8931297709923665,segment_affinity
CUST1001042,2026-06,SA,1,0.95,segment_affinity
CUST1001043,2026-06,CC,1,0.453125,segment_affinity
CUST1001044,2026-06,PL,2,0.183206106870229,segment_affinity
CUST1001045,2026-06,RD,1,0.2857142857142857,segment_affinity
CUST1001046,2026-06,PL,2,0.24806201550387597,segment_affinity
CUST1001049,2026-06,SA,1,0.9393939393939394,segment_affinity
CUST1001050,2026-06,CC,1,0.5,segment_affinity
CUST1001052,2026-06,MF,3,0.22641509433962265,segment_affinity
CUST1001053,2026-06,RD,2,0.24210526315789474,segment_affinity
CUST1001054,2026-06,CC,1,0.4657534246575342,segment_affinity
CUST1001057,2026-06,CC,2,0.4585635359116022,segment_affinity
CUST1001058,2026-06,MF,2,0.43125,segment_affinity
CUST1001059,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1001060,2026-06,RD,1,0.4027777777777778,segment_affinity
CUST1001062,2026-06,PL,4,0.18085106382978725,segment_affinity
CUST1001064,2026-06,RD,4,0.07017543859649122,segment_affinity
CUST1001065,2026-06,SA,1,0.9485294117647058,segment_affinity
CUST1001066,2026-06,MF,2,0.22641509433962265,segment_affinity
CUST1001068,2026-06,SA,1,0.9202898550724637,segment_affinity
CUST1001069,2026-06,SA,1,0.9482758620689655,segment_affinity
CUST1001070,2026-06,MF,2,0.3333333333333333,segment_affinity
CUST1001071,2026-06,CC,1,0.3941176470588235,segment_affinity
CUST1001072,2026-06,RD,4,0.24509803921568626,segment_affinity
CUST1001073,2026-06,MF,1,0.4117647058823529,segment_affinity
CUST1001074,2026-06,MF,1,0.4114285714285714,segment_affinity
CUST1001075,2026-06,CC,1,0.4930875576036866,segment_affinity
CUST1001076,2026-06,MF,1,0.40762812872467225,segment_affinity
CUST1001077,2026-06,PL,3,0.11708860759493671,segment_affinity
CUST1001078,2026-06,SA,1,0.9387308533916849,segment_affinity
CUST1001079,2026-06,PL,4,0.19791666666666666,segment_affinity
CUST1001080,2026-06,RD,2,0.19607843137254902,segment_affinity
CUST1001081,2026-06,MF,2,0.37254901960784315,segment_affinity
CUST1001082,2026-06,PL,2,0.17972350230414746,segment_affinity
CUST1001084,2026-06,CC,1,0.370253164556962,segment_affinity
CUST1001085,2026-06,SA,1,0.9848484848484849,segment_affinity
CUST1001086,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1001087,2026-06,RD,3,0.15862068965517243,segment_affinity
CUST1001090,2026-06,RD,2,0.3142857142857143,segment_affinity
CUST1001091,2026-06,CC,1,0.48632218844984804,segment_affinity
CUST1001092,2026-06,SA,1,0.9170506912442397,segment_affinity
CUST1001094,2026-06,SA,1,0.9191489361702128,segment_affinity
CUST1001095,2026-06,MF,1,0.4215456674473068,segment_affinity
CUST1001097,2026-06,CC,1,0.27906976744186046,segment_affinity
CUST1001098,2026-06,RD,3,0.2097902097902098,segment_affinity
CUST1001100,2026-06,SA,1,0.9564032697547684,segment_affinity
CUST1001101,2026-06,RD,3,0.17391304347826086,segment_affinity
CUST1001102,2026-06,MF,1,0.36923076923076925,segment_affinity
CUST1001103,2026-06,PL,3,0.12550607287449392,segment_affinity
CUST1001104,2026-06,PL,3,0.17647058823529413,segment_affinity
CUST1001105,2026-06,MF,1,0.2529411764705882,segment_affinity
CUST1001106,2026-06,CC,1,0.5135135135135135,segment_affinity
CUST1001107,2026-06,MF,2,0.41304347826086957,segment_affinity
CUST1001109,2026-06,HL,3,0.125,segment_affinity
CUST1001110,2026-06,SA,1,0.9534883720930233,segment_affinity
CUST1001111,2026-06,MF,2,0.2948328267477204,segment_affinity
CUST1001113,2026-06,MF,1,0.43125,segment_affinity
CUST1001115,2026-06,SA,1,0.9241379310344827,segment_affinity
CUST1001117,2026-06,MF,2,0.2852941176470588,segment_affinity
CUST1001120,2026-06,HL,5,0.0,segment_affinity
CUST1001121,2026-06,SA,1,0.9848484848484849,segment_affinity
CUST1001122,2026-06,CC,2,0.432657926102503,segment_affinity
CUST1001123,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1001124,2026-06,SA,1,0.9651898734177216,segment_affinity
CUST1001126,2026-06,PL,3,0.14,segment_affinity
CUST1001127,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1001128,2026-06,CC,1,0.4981132075471698,segment_affinity
CUST1001129,2026-06,SA,1,0.9612403100775194,segment_affinity
CUST1001130,2026-06,SA,1,0.9514563106796117,segment_affinity
CUST1001132,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1001134,2026-06,RD,1,0.2615803814713896,segment_affinity
CUST1001135,2026-06,MF,2,0.36923076923076925,segment_affinity
CUST1001137,2026-06,RD,2,0.20812182741116753,segment_affinity
CUST1001138,2026-06,SA,1,0.9494252873563218,segment_affinity
CUST1001139,2026-06,SA,1,0.8557692307692307,segment_affinity
CUST1001140,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1001141,2026-06,CC,1,0.502127659574468,segment_affinity
CUST1001144,2026-06,CC,1,0.5026737967914439,segment_affinity
CUST1001148,2026-06,PL,3,0.1650485436893204,segment_affinity
CUST1001151,2026-06,PL,3,0.18676470588235294,segment_affinity
CUST1001152,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1001153,2026-06,RD,3,0.12299465240641712,segment_affinity
CUST1001156,2026-06,CC,1,0.38235294117647056,segment_affinity
CUST1001157,2026-06,MF,2,0.10526315789473684,segment_affinity
CUST1001158,2026-06,PL,3,0.058823529411764705,segment_affinity
CUST1001159,2026-06,SA,1,0.9558823529411765,segment_affinity
CUST1001160,2026-06,CC,1,0.5862068965517241,segment_affinity
CUST1001162,2026-06,CC,2,0.3333333333333333,segment_affinity
CUST1001165,2026-06,SA,1,0.9358288770053476,segment_affinity
CUST1001167,2026-06,SA,1,0.8571428571428571,segment_affinity
CUST1001168,2026-06,RD,1,0.364741641337386,segment_affinity
CUST1001170,2026-06,CC,1,0.5135135135135135,segment_affinity
CUST1001173,2026-06,PL,3,0.13043478260869565,segment_affinity
CUST1001174,2026-06,SA,1,1.0,segment_affinity
CUST1001176,2026-06,SA,1,0.9056603773584906,segment_affinity
CUST1001178,2026-06,MF,3,0.28346456692913385,segment_affinity
CUST1001182,2026-06,SA,1,0.9767441860465116,segment_affinity
CUST1001183,2026-06,SA,1,0.9642857142857143,segment_affinity
CUST1001184,2026-06,CC,1,0.432657926102503,segment_affinity
CUST1001185,2026-06,HL,4,0.17058823529411765,segment_affinity
CUST1001187,2026-06,CC,1,0.48632218844984804,segment_affinity
CUST1001189,2026-06,MF,1,0.32558139534883723,segment_affinity
CUST1001190,2026-06,HL,4,0.09302325581395349,segment_affinity
CUST1001191,2026-06,PL,2,0.183206106870229,segment_affinity
CUST1001192,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1001193,2026-06,MF,2,0.43125,segment_affinity
CUST1001197,2026-06,RD,1,0.19834710743801653,segment_affinity
CUST1001198,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1001200,2026-06,CC,1,0.4585635359116022,segment_affinity
CUST1001201,2026-06,SA,1,0.9651898734177216,segment_affinity
CUST1001202,2026-06,CC,1,0.5087719298245614,segment_affinity
CUST1001203,2026-06,SA,1,0.9306930693069307,segment_affinity
CUST1001205,2026-06,RD,4,0.12903225806451613,segment_affinity
CUST1001207,2026-06,SA,1,0.9642857142857143,segment_affinity
CUST1001208,2026-06,PL,3,0.18115942028985507,segment_affinity
CUST1001209,2026-06,SA,1,0.9619047619047619,segment_affinity
CUST1001211,2026-06,SA,1,0.95,segment_affinity
CUST1001213,2026-06,RD,3,0.2153846153846154,segment_affinity
CUST1001214,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1001216,2026-06,CC,1,0.20588235294117646,segment_affinity
CUST1001217,2026-06,SA,1,0.9710144927536232,segment_affinity
CUST1001218,2026-06,SA,1,0.9387308533916849,segment_affinity
CUST1001219,2026-06,MF,2,0.40762812872467225,segment_affinity
CUST1001220,2026-06,SA,1,0.9705882352941176,segment_affinity
CUST1001221,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1001222,2026-06,RD,3,0.23734177215189872,segment_affinity
CUST1001224,2026-06,CC,2,0.3611111111111111,segment_affinity
CUST1001225,2026-06,SA,1,0.9893617021276596,segment_affinity
CUST1001226,2026-06,HL,5,0.12643678160919541,segment_affinity
CUST1001227,2026-06,SA,1,0.9558823529411765,segment_affinity
CUST1001228,2026-06,PL,3,0.2376237623762376,segment_affinity
CUST1001231,2026-06,CC,1,0.20588235294117646,segment_affinity
CUST1001232,2026-06,SA,1,0.9558011049723757,segment_affinity
CUST1001233,2026-06,SA,1,0.9642857142857143,segment_affinity
CUST1001234,2026-06,MF,1,0.47513812154696133,segment_affinity
CUST1001235,2026-06,CC,1,0.45544554455445546,segment_affinity
CUST1001237,2026-06,RD,1,0.2572463768115942,segment_affinity
CUST1001239,2026-06,SA,1,0.957983193277311,segment_affinity
CUST1001240,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1001242,2026-06,MF,1,0.2868217054263566,segment_affinity
CUST1001243,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1001245,2026-06,CC,2,0.4585635359116022,segment_affinity
CUST1001246,2026-06,CC,1,0.4574468085106383,segment_affinity
CUST1001248,2026-06,CC,1,0.5466666666666666,segment_affinity
CUST1001250,2026-06,SA,1,0.8931297709923665,segment_affinity
CUST1001251,2026-06,PL,2,0.14634146341463414,segment_affinity
CUST1001252,2026-06,MF,1,0.3227848101265823,segment_affinity
CUST1001253,2026-06,PL,3,0.18676470588235294,segment_affinity
CUST1001254,2026-06,SA,1,0.9130434782608695,segment_affinity
CUST1001255,2026-06,CC,1,0.5135135135135135,segment_affinity
CUST1001257,2026-06,CC,1,0.5135135135135135,segment_affinity
CUST1001259,2026-06,SA,1,0.9563492063492064,segment_affinity
CUST1001260,2026-06,MF,2,0.40762812872467225,segment_affinity
CUST1001262,2026-06,SA,1,0.9306930693069307,segment_affinity
CUST1001263,2026-06,CC,1,0.6029411764705882,segment_affinity
CUST1001264,2026-06,SA,1,0.9563492063492064,segment_affinity
CUST1001265,2026-06,SA,1,0.9666666666666667,segment_affinity
CUST1001266,2026-06,PL,3,0.16448152562574495,segment_affinity
CUST1001267,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1001268,2026-06,SA,1,0.9340277777777778,segment_affinity
CUST1001271,2026-06,SA,1,0.9758064516129032,segment_affinity
CUST1001272,2026-06,SA,1,0.9340277777777778,segment_affinity
CUST1001273,2026-06,CC,5,0.02857142857142857,segment_affinity
CUST1001274,2026-06,CC,1,0.432657926102503,segment_affinity
CUST1001275,2026-06,MF,2,0.28346456692913385,segment_affinity
CUST1001276,2026-06,SA,1,0.9485294117647058,segment_affinity
CUST1001277,2026-06,CC,2,0.23978201634877383,segment_affinity
CUST1001278,2026-06,HL,2,0.125,segment_affinity
CUST1001279,2026-06,PL,2,0.2028985507246377,segment_affinity
CUST1001280,2026-06,SA,1,0.9517766497461929,segment_affinity
CUST1001281,2026-06,RD,3,0.2097902097902098,segment_affinity
CUST1001282,2026-06,SA,1,0.9563492063492064,segment_affinity
CUST1001283,2026-06,MF,2,0.2852941176470588,segment_affinity
CUST1001286,2026-06,SA,1,0.9008264462809917,segment_affinity
CUST1001288,2026-06,CC,1,0.45544554455445546,segment_affinity
CUST1001289,2026-06,CC,1,0.48632218844984804,segment_affinity
CUST1001291,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1001292,2026-06,PL,3,0.20955882352941177,segment_affinity
CUST1001293,2026-06,SA,1,0.95,segment_affinity
CUST1001296,2026-06,CC,2,0.25101214574898784,segment_affinity
CUST1001297,2026-06,SA,1,0.9387308533916849,segment_affinity
CUST1001298,2026-06,RD,2,0.21180555555555555,segment_affinity
CUST1001299,2026-06,HL,5,0.045871559633027525,segment_affinity
CUST1001300,2026-06,SA,1,0.9555555555555556,segment_affinity
CUST1001301,2026-06,CC,1,0.45517241379310347,segment_affinity
CUST1001302,2026-06,PL,2,0.13043478260869565,segment_affinity
CUST1001304,2026-06,SA,1,0.9551569506726457,segment_affinity
CUST1001305,2026-06,SA,1,0.9230769230769231,segment_affinity
CUST1001306,2026-06,MF,2,0.4117647058823529,segment_affinity
CUST1001308,2026-06,SA,1,0.9551569506726457,segment_affinity
CUST1001311,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1001313,2026-06,SA,1,0.9736842105263158,segment_affinity
CUST1001314,2026-06,HL,5,0.058823529411764705,segment_affinity
CUST1001316,2026-06,PL,2,0.2028985507246377,segment_affinity
CUST1001318,2026-06,CC,1,0.44571428571428573,segment_affinity
CUST1001319,2026-06,RD,2,0.364741641337386,segment_affinity
CUST1001320,2026-06,MF,2,0.3026315789473684,segment_affinity
CUST1001321,2026-06,CC,2,0.40384615384615385,segment_affinity
CUST1001324,2026-06,SA,1,0.9517766497461929,segment_affinity
CUST1001325,2026-06,SA,1,0.9357798165137615,segment_affinity
CUST1001326,2026-06,CC,1,0.432657926102503,segment_affinity
CUST1001329,2026-06,SA,1,0.927536231884058,segment_affinity
CUST1001331,2026-06,CC,2,0.375,segment_affinity
CUST1001332,2026-06,SA,1,0.9494252873563218,segment_affinity
CUST1001334,2026-06,CC,2,0.3864168618266979,segment_affinity
CUST1001335,2026-06,CC,2,0.23978201634877383,segment_affinity
CUST1001336,2026-06,CC,1,0.26605504587155965,segment_affinity
CUST1001337,2026-06,CC,1,0.4930875576036866,segment_affinity
CUST1001338,2026-06,MF,1,0.28746928746928746,segment_affinity
CUST1001339,2026-06,SA,1,0.9170506912442397,segment_affinity
CUST1001340,2026-06,RD,1,0.22988505747126436,segment_affinity
CUST1001341,2026-06,RD,2,0.23756906077348067,segment_affinity
CUST1001342,2026-06,MF,1,0.43125,segment_affinity
CUST1001343,2026-06,CC,2,0.3275862068965517,segment_affinity
CUST1001344,2026-06,MF,1,0.3227848101265823,segment_affinity
CUST1001345,2026-06,PL,3,0.12380952380952381,segment_affinity
CUST1001346,2026-06,RD,1,0.4125560538116592,segment_affinity
CUST1001347,2026-06,SA,1,0.9485294117647058,segment_affinity
CUST1001348,2026-06,MF,1,0.4215456674473068,segment_affinity
CUST1001349,2026-06,SA,1,0.9310344827586207,segment_affinity
CUST1001350,2026-06,SA,1,0.9558011049723757,segment_affinity
CUST1001354,2026-06,SA,1,0.9433962264150944,segment_affinity
CUST1001357,2026-06,SA,1,0.937888198757764,segment_affinity
CUST1001358,2026-06,MF,2,0.40762812872467225,segment_affinity
CUST1001359,2026-06,PL,4,0.11708860759493671,segment_affinity
CUST1001360,2026-06,CC,1,0.5080645161290323,segment_affinity
CUST1001361,2026-06,CC,1,0.502127659574468,segment_affinity
CUST1001362,2026-06,SA,1,0.9612403100775194,segment_affinity
CUST1001364,2026-06,PL,2,0.2608695652173913,segment_affinity
CUST1001365,2026-06,CC,2,0.3275862068965517,segment_affinity
CUST1001366,2026-06,SA,1,0.9414519906323185,segment_affinity
CUST1001367,2026-06,SA,1,0.9358288770053476,segment_affinity
CUST1001368,2026-06,SA,1,0.95,segment_affinity
CUST1001369,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1001371,2026-06,PL,2,0.27450980392156865,segment_affinity
CUST1001372,2026-06,MF,4,0.10126582278481013,segment_affinity
CUST1001374,2026-06,SA,1,0.9340277777777778,segment_affinity
CUST1001376,2026-06,SA,1,0.8557692307692307,segment_affinity
CUST1001377,2026-06,SA,1,0.8823529411764706,segment_affinity
CUST1001378,2026-06,SA,1,0.9487485101311085,segment_affinity
CUST1001379,2026-06,SA,1,0.9313725490196079,segment_affinity
CUST1001380,2026-06,RD,3,0.24705882352941178,segment_affinity
CUST1001381,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1001382,2026-06,SA,1,0.9612403100775194,segment_affinity
CUST1001383,2026-06,SA,1,0.9612403100775194,segment_affinity
CUST1001387,2026-06,SA,1,0.95,segment_affinity
CUST1001388,2026-06,RD,3,0.23413566739606126,segment_affinity
CUST1001390,2026-06,RD,4,0.16589861751152074,segment_affinity
CUST1001392,2026-06,RD,4,0.12299465240641712,segment_affinity
CUST1001394,2026-06,SA,1,0.9393939393939394,segment_affinity
CUST1001395,2026-06,PL,4,0.15873015873015872,segment_affinity
CUST1001398,2026-06,SA,1,0.8557692307692307,segment_affinity
CUST1001399,2026-06,MF,4,0.15217391304347827,segment_affinity
CUST1001400,2026-06,SA,1,0.9558823529411765,segment_affinity
CUST1001401,2026-06,CC,1,0.47702407002188185,segment_affinity
CUST1001402,2026-06,RD,1,0.46296296296296297,segment_affinity
CUST1001403,2026-06,SA,1,0.9588235294117647,segment_affinity
CUST1001404,2026-06,SA,1,0.9313725490196079,segment_affinity
CUST1001405,2026-06,PL,3,0.1487603305785124,segment_affinity
CUST1001406,2026-06,HL,3,0.12025316455696203,segment_affinity
CUST1001407,2026-06,PL,3,0.1724137931034483,segment_affinity
CUST1001408,2026-06,SA,1,0.9387308533916849,segment_affinity
CUST1001409,2026-06,CC,1,0.4661764705882353,segment_affinity
CUST1001410,2026-06,PL,3,0.17829457364341086,segment_affinity
CUST1001411,2026-06,CC,1,0.4661764705882353,segment_affinity
CUST1001412,2026-06,SA,1,0.941031941031941,segment_affinity
CUST1001414,2026-06,RD,2,0.23529411764705882,segment_affinity
CUST1001415,2026-06,MF,1,0.14285714285714285,segment_affinity
CUST1001416,2026-06,PL,3,0.17972350230414746,segment_affinity
CUST1001417,2026-06,MF,1,0.43125,segment_affinity
