segment_key,product_code,segment_product_holding_count,segment_product_customer_count,segment_product_holding_rate
PERSONA_007|INCOME_B_003|LIFESTAG_002,RD,28,137,0.20437956204379562
PERSONA_007|INCOME_B_003|LIFESTAG_002,SA,130,137,0.948905109489051
PERSONA_007|INCOME_B_003|LIFESTAG_003,CC,8,47,0.1702127659574468
PERSONA_007|INCOME_B_003|LIFESTAG_003,HL,3,47,0.06382978723404255
PERSONA_007|INCOME_B_003|LIFESTAG_003,MF,4,47,0.0851063829787234
PERSONA_007|INCOME_B_003|LIFESTAG_003,PL,5,47,0.10638297872340426
PERSONA_007|INCOME_B_003|LIFESTAG_003,RD,8,47,0.1702127659574468
PERSONA_007|INCOME_B_003|LIFESTAG_003,SA,46,47,0.9787234042553191
PERSONA_007|INCOME_B_003|LIFESTAG_004,CC,2,36,0.05555555555555555
PERSONA_007|INCOME_B_003|LIFESTAG_004,HL,3,36,0.08333333333333333
PERSONA_007|INCOME_B_003|LIFESTAG_004,MF,2,36,0.05555555555555555
PERSONA_007|INCOME_B_003|LIFESTAG_004,PL,3,36,0.08333333333333333
PERSONA_007|INCOME_B_003|LIFESTAG_004,RD,11,36,0.3055555555555556
PERSONA_007|INCOME_B_003|LIFESTAG_004,SA,35,36,0.9722222222222222
PERSONA_007|INCOME_B_003|LIFESTAG_006,CC,15,51,0.29411764705882354
PERSONA_007|INCOME_B_003|LIFESTAG_006,HL,4,51,0.0784313725490196
PERSONA_007|INCOME_B_003|LIFESTAG_006,MF,5,51,0.09803921568627451
PERSONA_007|INCOME_B_003|LIFESTAG_006,PL,2,51,0.0392156862745098
PERSONA_007|INCOME_B_003|LIFESTAG_006,RD,7,51,0.13725490196078433
PERSONA_007|INCOME_B_003|LIFESTAG_006,SA,47,51,0.9215686274509803
PERSONA_007|INCOME_B_004|LIFESTAG_001,CC,13,44,0.29545454545454547
PERSONA_007|INCOME_B_004|LIFESTAG_001,HL,1,44,0.022727272727272728
PERSONA_007|INCOME_B_004|LIFESTAG_001,MF,7,44,0.1590909090909091
PERSONA_007|INCOME_B_004|LIFESTAG_001,PL,8,44,0.18181818181818182
PERSONA_007|INCOME_B_004|LIFESTAG_001,RD,3,44,0.06818181818181818
PERSONA_007|INCOME_B_004|LIFESTAG_001,SA,43,44,0.9772727272727273
PERSONA_007|INCOME_B_004|LIFESTAG_002,CC,89,368,0.2418478260869565
PERSONA_007|INCOME_B_004|LIFESTAG_002,HL,20,368,0.05434782608695652
PERSONA_007|INCOME_B_004|LIFESTAG_002,MF,51,368,0.13858695652173914
PERSONA_007|INCOME_B_004|LIFESTAG_002,PL,53,368,0.14402173913043478
PERSONA_007|INCOME_B_004|LIFESTAG_002,RD,97,368,0.26358695652173914
PERSONA_007|INCOME_B_004|LIFESTAG_002,SA,352,368,0.9565217391304348
PERSONA_007|INCOME_B_004|LIFESTAG_003,CC,40,139,0.28776978417266186
PERSONA_007|INCOME_B_004|LIFESTAG_003,HL,3,139,0.02158273381294964
PERSONA_007|INCOME_B_004|LIFESTAG_003,MF,21,139,0.1510791366906475
PERSONA_007|INCOME_B_004|LIFESTAG_003,PL,29,139,0.20863309352517986
PERSONA_007|INCOME_B_004|LIFESTAG_003,RD,25,139,0.17985611510791366
PERSONA_007|INCOME_B_004|LIFESTAG_003,SA,132,139,0.9496402877697842
PERSONA_007|INCOME_B_004|LIFESTAG_004,CC,17,80,0.2125
PERSONA_007|INCOME_B_004|LIFESTAG_004,HL,2,80,0.025
PERSONA_007|INCOME_B_004|LIFESTAG_004,MF,9,80,0.1125
PERSONA_007|INCOME_B_004|LIFESTAG_004,PL,11,80,0.1375
PERSONA_007|INCOME_B_004|LIFESTAG_004,RD,22,80,0.275
PERSONA_007|INCOME_B_004|LIFESTAG_004,SA,78,80,0.975
PERSONA_007|INCOME_B_004|LIFESTAG_006,CC,43,136,0.3161764705882353
PERSONA_007|INCOME_B_004|LIFESTAG_006,HL,8,136,0.058823529411764705
PERSONA_007|INCOME_B_004|LIFESTAG_006,MF,13,136,0.09558823529411764
PERSONA_007|INCOME_B_004|LIFESTAG_006,PL,28,136,0.20588235294117646
PERSONA_007|INCOME_B_004|LIFESTAG_006,RD,31,136,0.22794117647058823
PERSONA_007|INCOME_B_004|LIFESTAG_006,SA,122,136,0.8970588235294118
PERSONA_008|INCOME_B_001|LIFESTAG_001,CC,119,236,0.5042372881355932
PERSONA_008|INCOME_B_001|LIFESTAG_001,HL,13,236,0.05508474576271186
PERSONA_008|INCOME_B_001|LIFESTAG_001,MF,69,236,0.2923728813559322
PERSONA_008|INCOME_B_001|LIFESTAG_001,PL,39,236,0.1652542372881356
PERSONA_008|INCOME_B_001|LIFESTAG_001,RD,40,236,0.1694915254237288
PERSONA_008|INCOME_B_001|LIFESTAG_001,SA,217,236,0.9194915254237288
PERSONA_008|INCOME_B_001|LIFESTAG_002,CC,184,395,0.46582278481012657
PERSONA_008|INCOME_B_001|LIFESTAG_002,HL,48,395,0.12151898734177215
PERSONA_008|INCOME_B_001|LIFESTAG_002,MF,106,395,0.2683544303797468
PERSONA_008|INCOME_B_001|LIFESTAG_002,PL,84,395,0.21265822784810126
PERSONA_008|INCOME_B_001|LIFESTAG_002,RD,83,395,0.21012658227848102
PERSONA_008|INCOME_B_001|LIFESTAG_002,SA,376,395,0.9518987341772152
PERSONA_008|INCOME_B_001|LIFESTAG_003,CC,88,172,0.5116279069767442
PERSONA_008|INCOME_B_001|LIFESTAG_003,HL,10,172,0.05813953488372093
PERSONA_008|INCOME_B_001|LIFESTAG_003,MF,41,172,0.23837209302325582
PERSONA_008|INCOME_B_001|LIFESTAG_003,PL,39,172,0.22674418604651161
PERSONA_008|INCOME_B_001|LIFESTAG_003,RD,33,172,0.19186046511627908
PERSONA_008|INCOME_B_001|LIFESTAG_003,SA,167,172,0.9709302325581395
PERSONA_008|INCOME_B_001|LIFESTAG_004,CC,38,70,0.5428571428571428
PERSONA_008|INCOME_B_001|LIFESTAG_004,HL,6,70,0.08571428571428572
PERSONA_008|INCOME_B_001|LIFESTAG_004,MF,26,70,0.37142857142857144
PERSONA_008|INCOME_B_001|LIFESTAG_004,PL,19,70,0.2714285714285714
PERSONA_008|INCOME_B_001|LIFESTAG_004,RD,19,70,0.2714285714285714
PERSONA_008|INCOME_B_001|LIFESTAG_004,SA,68,70,0.9714285714285714
PERSONA_008|INCOME_B_001|LIFESTAG_006,CC,210,408,0.5147058823529411
PERSONA_008|INCOME_B_001|LIFESTAG_006,HL,24,408,0.058823529411764705
PERSONA_008|INCOME_B_001|LIFESTAG_006,MF,118,408,0.28921568627450983
PERSONA_008|INCOME_B_001|LIFESTAG_006,PL,79,408,0.19362745098039216
PERSONA_008|INCOME_B_001|LIFESTAG_006,RD,66,408,0.16176470588235295
PERSONA_008|INCOME_B_001|LIFESTAG_006,SA,384,408,0.9411764705882353
PERSONA_008|INCOME_B_002|LIFESTAG_001,CC,7,14,0.5
PERSONA_008|INCOME_B_002|LIFESTAG_001,HL,1,14,0.07142857142857142
PERSONA_008|INCOME_B_002|LIFESTAG_001,MF,3,14,0.21428571428571427
PERSONA_008|INCOME_B_002|LIFESTAG_001,PL,0,14,0.0
PERSONA_008|INCOME_B_002|LIFESTAG_001,RD,1,14,0.07142857142857142
PERSONA_008|INCOME_B_002|LIFESTAG_001,SA,14,14,1.0
PERSONA_008|INCOME_B_002|LIFESTAG_002,CC,20,36,0.5555555555555556
PERSONA_008|INCOME_B_002|LIFESTAG_002,HL,3,36,0.08333333333333333
PERSONA_008|INCOME_B_002|LIFESTAG_002,MF,12,36,0.3333333333333333
PERSONA_008|INCOME_B_002|LIFESTAG_002,PL,6,36,0.16666666666666666
PERSONA_008|INCOME_B_002|LIFESTAG_002,RD,9,36,0.25
PERSONA_008|INCOME_B_002|LIFESTAG_002,SA,35,36,0.9722222222222222
PERSONA_008|INCOME_B_002|LIFESTAG_003,CC,4,9,0.4444444444444444
PERSONA_008|INCOME_B_002|LIFESTAG_003,HL,1,9,0.1111111111111111
PERSONA_008|INCOME_B_002|LIFESTAG_003,MF,5,9,0.5555555555555556
PERSONA_008|INCOME_B_002|LIFESTAG_003,PL,1,9,0.1111111111111111
PERSONA_008|INCOME_B_002|LIFESTAG_003,RD,4,9,0.4444444444444444
PERSONA_008|INCOME_B_002|LIFESTAG_003,SA,9,9,1.0
PERSONA_008|INCOME_B_002|LIFESTAG_004,CC,3,7,0.42857142857142855
PERSONA_008|INCOME_B_002|LIFESTAG_004,HL,0,7,0.0
PERSONA_008|INCOME_B_002|LIFESTAG_004,MF,4,7,0.5714285714285714
PERSONA_008|INCOME_B_002|LIFESTAG_004,PL,2,7,0.2857142857142857
PERSONA_008|INCOME_B_002|LIFESTAG_004,RD,3,7,0.42857142857142855
PERSONA_008|INCOME_B_002|LIFESTAG_004,SA,7,7,1.0
PERSONA_008|INCOME_B_002|LIFESTAG_006,CC,18,30,0.6
PERSONA_008|INCOME_B_002|LIFESTAG_006,HL,4,30,0.13333333333333333
PERSONA_008|INCOME_B_002|LIFESTAG_006,MF,12,30,0.4
PERSONA_008|INCOME_B_002|LIFESTAG_006,PL,4,30,0.13333333333333333
PERSONA_008|INCOME_B_002|LIFESTAG_006,RD,5,30,0.16666666666666666
PERSONA_008|INCOME_B_002|LIFESTAG_006,SA,27,30,0.9
PERSONA_008|INCOME_B_003|LIFESTAG_001,CC,10,31,0.3225806451612903
PERSONA_008|INCOME_B_003|LIFESTAG_001,HL,0,31,0.0
PERSONA_008|INCOME_B_003|LIFESTAG_001,MF,1,31,0.03225806451612903
PERSONA_008|INCOME_B_003|LIFESTAG_001,PL,3,31,0.0967741935483871
PERSONA_008|INCOME_B_003|LIFESTAG_001,RD,2,31,0.06451612903225806
PERSONA_008|INCOME_B_003|LIFESTAG_001,SA,28,31,0.9032258064516129
PERSONA_008|INCOME_B_003|LIFESTAG_002,CC,21,106,0.19811320754716982
PERSONA_008|INCOME_B_003|LIFESTAG_002,HL,7,106,0.0660377358490566
PERSONA_008|INCOME_B_003|LIFESTAG_002,MF,13,106,0.12264150943396226
PERSONA_008|INCOME_B_003|LIFESTAG_002,PL,14,106,0.1320754716981132
PERSONA_008|INCOME_B_003|LIFESTAG_002,RD,22,106,0.20754716981132076
PERSONA_008|INCOME_B_003|LIFESTAG_002,SA,102,106,0.9622641509433962
PERSONA_008|INCOME_B_003|LIFESTAG_003,CC,11,53,0.20754716981132076
PERSONA_008|INCOME_B_003|LIFESTAG_003,HL,2,53,0.03773584905660377
PERSONA_008|INCOME_B_003|LIFESTAG_003,MF,6,53,0.11320754716981132
PERSONA_008|INCOME_B_003|LIFESTAG_003,PL,5,53,0.09433962264150944
PERSONA_008|INCOME_B_003|LIFESTAG_003,RD,6,53,0.11320754716981132
PERSONA_008|INCOME_B_003|LIFESTAG_003,SA,53,53,1.0
PERSONA_008|INCOME_B_003|LIFESTAG_004,CC,5,30,0.16666666666666666
PERSONA_008|INCOME_B_003|LIFESTAG_004,HL,1,30,0.03333333333333333
PERSONA_008|INCOME_B_003|LIFESTAG_004,MF,2,30,0.06666666666666667
PERSONA_008|INCOME_B_003|LIFESTAG_004,PL,0,30,0.0
PERSONA_008|INCOME_B_003|LIFESTAG_004,RD,9,30,0.3
PERSONA_008|INCOME_B_003|LIFESTAG_004,SA,28,30,0.9333333333333333
PERSONA_008|INCOME_B_003|LIFESTAG_006,CC,31,86,0.36046511627906974
PERSONA_008|INCOME_B_003|LIFESTAG_006,HL,2,86,0.023255813953488372
PERSONA_008|INCOME_B_003|LIFESTAG_006,MF,7,86,0.08139534883720931
PERSONA_008|INCOME_B_003|LIFESTAG_006,PL,6,86,0.06976744186046512
PERSONA_008|INCOME_B_003|LIFESTAG_006,RD,5,86,0.05813953488372093
PERSONA_008|INCOME_B_003|LIFESTAG_006,SA,81,86,0.9418604651162791
PERSONA_008|INCOME_B_004|LIFESTAG_001,CC,40,132,0.30303030303030304
PERSONA_008|INCOME_B_004|LIFESTAG_001,HL,0,132,0.0
PERSONA_008|INCOME_B_004|LIFESTAG_001,MF,16,132,0.12121212121212122
PERSONA_008|INCOME_B_004|LIFESTAG_001,PL,25,132,0.1893939393939394
PERSONA_008|INCOME_B_004|LIFESTAG_001,RD,16,132,0.12121212121212122
PERSONA_008|INCOME_B_004|LIFESTAG_001,SA,118,132,0.8939393939393939
PERSONA_008|INCOME_B_004|LIFESTAG_002,CC,80,277,0.2888086642599278
PERSONA_008|INCOME_B_004|LIFESTAG_002,HL,16,277,0.05776173285198556
PERSONA_008|INCOME_B_004|LIFESTAG_002,MF,43,277,0.1552346570397112
PERSONA_008|INCOME_B_004|LIFESTAG_002,PL,51,277,0.18411552346570398
PERSONA_008|INCOME_B_004|LIFESTAG_002,RD,72,277,0.259927797833935
PERSONA_008|INCOME_B_004|LIFESTAG_002,SA,257,277,0.927797833935018
PERSONA_008|INCOME_B_004|LIFESTAG_003,CC,30,110,0.2727272727272727
PERSONA_008|INCOME_B_004|LIFESTAG_003,HL,6,110,0.05454545454545454
PERSONA_008|INCOME_B_004|LIFESTAG_003,MF,15,110,0.13636363636363635
PERSONA_008|INCOME_B_004|LIFESTAG_003,PL,25,110,0.22727272727272727
PERSONA_008|INCOME_B_004|LIFESTAG_003,RD,26,110,0.23636363636363636
PERSONA_008|INCOME_B_004|LIFESTAG_003,SA,103,110,0.9363636363636364
PERSONA_008|INCOME_B_004|LIFESTAG_004,CC,20,59,0.3389830508474576
PERSONA_008|INCOME_B_004|LIFESTAG_004,HL,1,59,0.01694915254237288
PERSONA_008|INCOME_B_004|LIFESTAG_004,MF,8,59,0.13559322033898305
PERSONA_008|INCOME_B_004|LIFESTAG_004,PL,11,59,0.1864406779661017
PERSONA_008|INCOME_B_004|LIFESTAG_004,RD,22,59,0.3728813559322034
PERSONA_008|INCOME_B_004|LIFESTAG_004,SA,56,59,0.9491525423728814
PERSONA_008|INCOME_B_004|LIFESTAG_006,CC,85,209,0.40669856459330145
PERSONA_008|INCOME_B_004|LIFESTAG_006,HL,6,209,0.028708133971291867
PERSONA_008|INCOME_B_004|LIFESTAG_006,MF,23,209,0.11004784688995216
PERSONA_008|INCOME_B_004|LIFESTAG_006,PL,38,209,0.18181818181818182
PERSONA_008|INCOME_B_004|LIFESTAG_006,RD,30,209,0.14354066985645933
PERSONA_008|INCOME_B_004|LIFESTAG_006,SA,179,209,0.8564593301435407
