Customer ID,Month period,CC,HL,MF,PL,RD,SA
CUST1006485,2026-06,0.436,0.3087,0.387,0.5374,0.3383,0.1054
CUST1006486,2026-06,0.7645,0.321,0.1982,0.4872,0.1909,0.2212
CUST1006487,2026-06,0.2003,0.2825,0.5394,0.221,0.3407,0.01
CUST1006488,2026-06,0.6047,0.01,0.1073,0.4735,0.2317,0.2271
CUST1006489,2026-06,0.3907,0.3127,0.3416,0.425,0.3804,0.0989
CUST1006490,2026-06,0.5231,0.2667,0.3379,0.6279,0.4446,0.1763
CUST1006491,2026-06,0.3054,0.2986,0.01,0.3549,0.3874,0.1515
CUST1006492,2026-06,0.319,0.3767,0.4522,0.5915,0.1813,0.1273
CUST1006493,2026-06,0.5446,0.2291,0.5982,0.3856,0.2262,0.3013
CUST1006494,2026-06,0.633,0.4059,0.5497,0.4364,0.2757,0.3113
CUST1006495,2026-06,0.494,0.5064,0.5734,0.4395,0.3708,0.2324
CUST1006496,2026-06,0.5342,0.4158,0.2962,0.4162,0.2903,0.201
CUST1006497,2026-06,0.1813,0.1149,0.025,0.3139,0.3465,0.0737
CUST1006498,2026-06,0.4161,0.4343,0.5429,0.513,0.3797,0.1879
CUST1006499,2026-06,0.1666,0.1545,0.1744,0.1942,0.2647,0.2374
CUST1006500,2026-06,0.4215,0.3776,0.1804,0.2802,0.5372,0.0619
CUST1006501,2026-06,0.3323,0.2699,0.3464,0.1207,0.4474,0.1308
CUST1006502,2026-06,0.6678,0.1183,0.403,0.5045,0.3129,0.058
CUST1006503,2026-06,0.3402,0.2931,0.0738,0.5186,0.3958,0.2326
CUST1006504,2026-06,0.1104,0.1977,0.3866,0.3328,0.2789,0.1545
CUST1006505,2026-06,0.4185,0.3958,0.4966,0.4642,0.4877,0.1832
CUST1006506,2026-06,0.5334,0.2535,0.3664,0.2333,0.4066,0.0341
CUST1006507,2026-06,0.6402,0.2962,0.4295,0.3708,0.2335,0.2373
CUST1006508,2026-06,0.124,0.1671,0.1279,0.5429,0.2701,0.4528
CUST1006509,2026-06,0.4575,0.347,0.6028,0.5697,0.5297,0.0974
CUST1006510,2026-06,0.4388,0.3214,0.3045,0.3164,0.2175,0.2179
CUST1006511,2026-06,0.2436,0.06,0.3822,0.2568,0.2087,0.1456
CUST1006512,2026-06,0.4491,0.5199,0.3136,0.3362,0.4378,0.2688
CUST1006513,2026-06,0.564,0.4723,0.5849,0.2398,0.1092,0.1514
CUST1006514,2026-06,0.445,0.5031,0.6136,0.2326,0.478,0.143
CUST1006515,2026-06,0.5086,0.2425,0.4681,0.2277,0.2993,0.1832
CUST1006516,2026-06,0.5804,0.4677,0.3878,0.3587,0.4562,0.1865
CUST1006517,2026-06,0.2338,0.2138,0.0267,0.2034,0.4397,0.1264
CUST1006518,2026-06,0.6338,0.5109,0.5847,0.3632,0.2664,0.0862
CUST1006519,2026-06,0.6836,0.4174,0.4511,0.4993,0.2753,0.0908
CUST1006520,2026-06,0.4341,0.3768,0.4811,0.4859,0.3767,0.0566
CUST1006521,2026-06,0.5898,0.4491,0.3209,0.2732,0.365,0.1259
CUST1006522,2026-06,0.5974,0.4533,0.415,0.5782,0.3761,0.1501
CUST1006523,2026-06,0.1196,0.0301,0.18,0.4231,0.6287,0.0813
CUST1006524,2026-06,0.3411,0.3236,0.1251,0.4822,0.6659,0.4688
CUST1006525,2026-06,0.3166,0.5418,0.6189,0.2753,0.4868,0.058
CUST1006526,2026-06,0.4482,0.2147,0.2471,0.3743,0.3462,0.1609
CUST1006527,2026-06,0.5657,0.5692,0.369,0.4084,0.2888,0.0233
CUST1006528,2026-06,0.5652,0.1488,0.407,0.1161,0.2598,0.2937
CUST1006529,2026-06,0.4837,0.2758,0.6325,0.3733,0.3923,0.0348
CUST1006530,2026-06,0.1644,0.2073,0.0941,0.2406,0.3335,0.267
CUST1006531,2026-06,0.3695,0.315,0.6646,0.2819,0.2762,0.0635
CUST1006532,2026-06,0.3881,0.2088,0.1422,0.3895,0.24,0.0363
CUST1006533,2026-06,0.2071,0.2191,0.1608,0.3426,0.3441,0.2872
CUST1006534,2026-06,0.168,0.3191,0.01,0.2191,0.2879,0.3011
CUST1006535,2026-06,0.08,0.3183,0.2523,0.451,0.3458,0.2025
CUST1006536,2026-06,0.2015,0.2695,0.2842,0.1213,0.4218,0.2085
CUST1006537,2026-06,0.5162,0.2001,0.4434,0.2188,0.162,0.1836
CUST1006538,2026-06,0.5241,0.2974,0.3973,0.0714999999999999,0.2619,0.3181
CUST1006539,2026-06,0.5245,0.2929,0.3242,0.2492,0.4065,0.094
CUST1006540,2026-06,0.544,0.2077,0.4349,0.1349,0.1041,0.3183
CUST1006541,2026-06,0.4268,0.2535,0.4502,0.3008,0.5836,0.2704
CUST1006542,2026-06,0.5262,0.3714,0.323,0.343,0.4422,0.0891
CUST1006543,2026-06,0.5399,0.4399,0.4621,0.2191,0.2787,0.1937
CUST1006544,2026-06,0.5387,0.1654,0.3251,0.2902,0.1308,0.2131
CUST1006545,2026-06,0.261,0.2372,0.076,0.3098,0.1479,0.2509
CUST1006546,2026-06,0.6731,0.2775,0.3315,0.2325,0.191,0.3209
CUST1006547,2026-06,0.6495,0.3168,0.712,0.3361,0.2908,0.0366
CUST1006548,2026-06,0.4284,0.1273,0.1752,0.3788,0.2042,0.5412
CUST1006549,2026-06,0.5661,0.398,0.4271,0.4768,0.2628,0.2934
CUST1006550,2026-06,0.4021,0.2467,0.3882,0.386,0.1489,0.6388
CUST1006551,2026-06,0.3817,0.3635,0.2685,0.163,0.3364,0.4996
CUST1006552,2026-06,0.4247,0.5213,0.4397,0.0889,0.2742,0.136
CUST1006553,2026-06,0.2303,0.3539,0.2427,0.503,0.3864,0.1828
CUST1006554,2026-06,0.1113,0.2707,0.1914,0.2511,0.2599,0.1518
CUST1006555,2026-06,0.2561,0.1072,0.1039,0.3521,0.573,0.1629
CUST1006556,2026-06,0.6597,0.1949,0.3495,0.2773,0.1771,0.3835
CUST1006557,2026-06,0.4098,0.2852,0.5838,0.3556,0.2783,0.3447
CUST1006558,2026-06,0.3491,0.2714,0.3906,0.3845,0.2847,0.0793
CUST1006559,2026-06,0.2396,0.3278,0.4719,0.1774,0.2809,0.0971999999999999
CUST1006560,2026-06,0.4425,0.4731,0.4692,0.1988,0.3128,0.15
CUST1006561,2026-06,0.6529,0.341,0.4816,0.2528,0.3928,0.1196
CUST1006562,2026-06,0.3839,0.4064,0.5366,0.4661,0.6412,0.2501
CUST1006563,2026-06,0.4378,0.1839,0.1319,0.3217,0.4221,0.1128
CUST1006564,2026-06,0.4216,0.149,0.2213,0.1842,0.1646,0.2439
CUST1006565,2026-06,0.4365,0.3348,0.3464,0.5718,0.4584,0.0582
CUST1006566,2026-06,0.1374,0.3061,0.277,0.27,0.4859,0.1774
CUST1006567,2026-06,0.5043,0.4047,0.6264,0.4452,0.2482,0.1782
CUST1006568,2026-06,0.3892,0.6366,0.353,0.4807,0.4573,0.2473
CUST1006569,2026-06,0.4079,0.2314,0.7329,0.3544,0.3798,0.1905
CUST1006570,2026-06,0.113,0.278,0.1128,0.2355,0.5218,0.1159
CUST1006571,2026-06,0.6567,0.3793,0.4791,0.4404,0.2019,0.1756
CUST1006572,2026-06,0.2146,0.1032,0.0351,0.1245,0.2928,0.2319
CUST1006573,2026-06,0.5495,0.3566,0.5164,0.5464,0.576,0.1574
CUST1006574,2026-06,0.1631,0.2801,0.1598,0.3188,0.2462,0.5984
CUST1006575,2026-06,0.3517,0.016,0.1237,0.3385,0.3811,0.2572
CUST1006576,2026-06,0.5923,0.2649,0.2838,0.3859,0.2703,0.2318
CUST1006577,2026-06,0.6383,0.2957,0.5884,0.5251,0.3684,0.0479
CUST1006578,2026-06,0.5043,0.1701,0.06,0.2647,0.1699,0.2105
CUST1006579,2026-06,0.2921,0.3553,0.3666,0.5447,0.213,0.0932
CUST1006580,2026-06,0.4797,0.2311,0.515,0.2234,0.3946,0.2483
CUST1006581,2026-06,0.6816,0.332,0.5061,0.4283,0.2528,0.248
CUST1006582,2026-06,0.4536,0.0855,0.7028,0.2882,0.2416,0.2333
CUST1006583,2026-06,0.5015,0.2105,0.5702,0.3294,0.3675,0.2862
CUST1006584,2026-06,0.4607,0.3655,0.7072,0.3088,0.0253,0.1206
CUST1006585,2026-06,0.4433,0.3491,0.3558,0.2485,0.43,0.1249
CUST1006586,2026-06,0.4871,0.01,0.01,0.4593,0.2634,0.0467
CUST1006587,2026-06,0.4043,0.2123,0.3929,0.2237,0.3668,0.2633
CUST1006588,2026-06,0.311,0.242,0.2604,0.475,0.5306,0.0654
CUST1006589,2026-06,0.5491,0.2474,0.4166,0.3047,0.1196,0.1449
CUST1006590,2026-06,0.2582,0.2948,0.2557,0.2147,0.3136,0.2179
CUST1006591,2026-06,0.3462,0.01,0.01,0.2736,0.193,0.1162
CUST1006592,2026-06,0.3969,0.1093,0.0926,0.5448,0.3053,0.2253
CUST1006593,2026-06,0.2838,0.062,0.1444,0.2325,0.5404,0.2223
CUST1006594,2026-06,0.5826,0.2148,0.4509,0.4418,0.2836,0.2603
CUST1006595,2026-06,0.6038,0.1178,0.5655,0.2165,0.1797,0.2753
CUST1006596,2026-06,0.3901,0.1365,0.1698,0.3129,0.2282,0.1436
CUST1006597,2026-06,0.4966,0.0597,0.1175,0.3065,0.2669,0.1081
CUST1006598,2026-06,0.2309,0.1712,0.0606,0.2536,0.2499,0.5283
CUST1006599,2026-06,0.4047,0.3367,0.4882,0.4452,0.6131,0.1824
CUST1006600,2026-06,0.4559,0.5391,0.8457,0.3515,0.3735,0.1816
CUST1006601,2026-06,0.2918,0.2445,0.3801,0.3727,0.3056,0.0818
CUST1006602,2026-06,0.559,0.5307,0.3518,0.4416,0.4948,0.1054
CUST1006603,2026-06,0.3306,0.4809,0.3309,0.3999,0.3331,0.1293
CUST1006604,2026-06,0.2446,0.343,0.4637,0.33,0.259,0.6266
CUST1006605,2026-06,0.5412,0.3321,0.5518,0.38,0.233,0.2142
CUST1006606,2026-06,0.1744,0.4538,0.4908,0.1805,0.3565,0.1912
CUST1006607,2026-06,0.6441,0.5359,0.4893,0.3138,0.3521,0.0774
CUST1006608,2026-06,0.373,0.01,0.1571,0.5716,0.3197,0.2088
CUST1006609,2026-06,0.3547,0.5119,0.4047,0.1414,0.4027,0.2222
CUST1006610,2026-06,0.2823,0.3001,0.6872,0.382,0.4632,0.1346
CUST1006611,2026-06,0.4588,0.3669,0.4048,0.4455,0.3518,0.2331
CUST1006612,2026-06,0.5212,0.3892,0.2471,0.2651,0.3445,0.4073
CUST1006613,2026-06,0.6619,0.2098,0.4362,0.4868,0.4996,0.3006
CUST1006614,2026-06,0.2479,0.2987,0.2943,0.2321,0.3554,0.1804
CUST1006615,2026-06,0.7655,0.5498,0.3476,0.5133,0.2528,0.117
CUST1006616,2026-06,0.3513,0.4269,0.0798,0.1883,0.3853,0.149
CUST1006617,2026-06,0.5123,0.2991,0.5117,0.5072,0.3711,0.0541
CUST1006618,2026-06,0.6044,0.5979,0.3661,0.2353,0.2416,0.1755
CUST1006619,2026-06,0.4692,0.5257,0.5822,0.299,0.3662,0.2559
CUST1006620,2026-06,0.6997,0.1571,0.2304,0.3525,0.398,0.2391
CUST1006621,2026-06,0.747,0.01,0.3999,0.3444,0.142,0.0935
CUST1006622,2026-06,0.4861,0.3269,0.2972,0.6117,0.4176,0.01
CUST1006623,2026-06,0.5101,0.4777,0.3094,0.4549,0.5087,0.1546
CUST1006624,2026-06,0.3285,0.1348,0.1799,0.3128,0.2941,0.2821
CUST1006625,2026-06,0.2412,0.1961,0.0126,0.3811,0.3001,0.1944
CUST1006626,2026-06,0.7063,0.4677,0.373,0.4437,0.2756,0.078
CUST1006627,2026-06,0.1477,0.3905,0.4657,0.2416,0.3148,0.1622
CUST1006628,2026-06,0.5486,0.2163,0.2878,0.2627,0.2231,0.1188
CUST1006629,2026-06,0.4477,0.4038,0.2448,0.2332,0.4299,0.2374
CUST1006630,2026-06,0.2598,0.5113,0.2761,0.1843,0.3181,0.4689
CUST1006631,2026-06,0.6843,0.4253,0.4127,0.3865,0.2589,0.1304
CUST1006632,2026-06,0.4536,0.3692,0.3483,0.5893,0.2096,0.2807
CUST1006633,2026-06,0.4439,0.4575,0.4869,0.3274,0.3175,0.2797
CUST1006634,2026-06,0.3097,0.2423,0.1959,0.4706,0.2026,0.1288
CUST1006635,2026-06,0.0618,0.0939,0.2168,0.3413,0.2834,0.1679
CUST1006636,2026-06,0.6775,0.1522,0.295,0.2264,0.1044,0.1872
CUST1006637,2026-06,0.2219,0.2397,0.1399,0.3603,0.5109,0.1615
CUST1006638,2026-06,0.64,0.1838,0.602,0.3035,0.2279,0.1496
CUST1006639,2026-06,0.4579,0.2352,0.4304,0.3972,0.5401,0.2113
CUST1006640,2026-06,0.7547,0.2539,0.4353,0.517,0.358,0.1911
CUST1006641,2026-06,0.7254,0.2531,0.2964,0.2939,0.3415,0.2101
CUST1006642,2026-06,0.1946,0.3884,0.4358,0.217,0.4256,0.01
CUST1006643,2026-06,0.6517,0.4563,0.6089,0.6107,0.4044,0.0827
CUST1006644,2026-06,0.6417,0.3305,0.48,0.6155,0.3476,0.1518
CUST1006645,2026-06,0.3767,0.2507,0.0794,0.4866,0.2222,0.1442
CUST1006646,2026-06,0.1741,0.1799,0.1354,0.476,0.344,0.1384
CUST1006647,2026-06,0.5314,0.6486,0.5409,0.3535,0.2424,0.203
CUST1006648,2026-06,0.1535,0.2793,0.1343,0.0859,0.4898,0.2203
CUST1006649,2026-06,0.586,0.4648,0.4229,0.3332,0.3719,0.586
CUST1006650,2026-06,0.253,0.2341,0.4983,0.2325,0.2504,0.1741
CUST1006651,2026-06,0.2195,0.1812,0.2755,0.493,0.2801,0.2828
CUST1006652,2026-06,0.1711,0.3258,0.1578,0.2957,0.4183,0.124
CUST1006653,2026-06,0.4607,0.4127,0.4597,0.3645,0.3602,0.3846
CUST1006654,2026-06,0.7531,0.3517,0.6263,0.6775,0.2071,0.3198
CUST1006655,2026-06,0.6584,0.3719,0.2936,0.3139,0.1947,0.0822
CUST1006656,2026-06,0.3767,0.2699,0.4944,0.3956,0.5466,0.2276
CUST1006657,2026-06,0.322,0.4586,0.5567,0.2452,0.3226,0.1448
CUST1006658,2026-06,0.7095,0.2705,0.3804,0.3443,0.3066,0.2045
CUST1006659,2026-06,0.5255,0.1531,0.4427,0.3197,0.1851,0.1941
CUST1006660,2026-06,0.6968,0.2381,0.405,0.6141,0.1783,0.0784
CUST1006661,2026-06,0.641,0.292,0.3509,0.2633,0.378,0.397
CUST1006662,2026-06,0.578,0.3436,0.5676,0.4624,0.4076,0.1703
CUST1006663,2026-06,0.5556,0.4131,0.4677,0.3478,0.5004,0.0922999999999999
CUST1006664,2026-06,0.5413,0.5625,0.3543,0.5811,0.4108,0.1274
CUST1006665,2026-06,0.5597,0.2516,0.3673,0.2423,0.2789,0.2046
CUST1006666,2026-06,0.5655,0.1075,0.4058,0.5141,0.1551,0.2551
CUST1006667,2026-06,0.5715,0.3397,0.251,0.2311,0.2137,0.132
CUST1006668,2026-06,0.4052,0.01,0.2248,0.3278,0.5445,0.3338
CUST1006669,2026-06,0.5836,0.2631,0.6515,0.4553,0.291,0.1934
CUST1006670,2026-06,0.4912,0.4119,0.4145,0.3092,0.2726,0.1582
CUST1006671,2026-06,0.7453,0.1558,0.4376,0.3185,0.2513,0.2465
CUST1006672,2026-06,0.1319,0.1746,0.0168,0.01,0.563,0.1947
CUST1006673,2026-06,0.3632,0.4118,0.2576,0.2632,0.39,0.1993
CUST1006674,2026-06,0.459,0.4786,0.5773,0.274,0.3175,0.1367
CUST1006675,2026-06,0.4803,0.4078,0.384,0.4568,0.3092,0.1003
CUST1006676,2026-06,0.4415,0.3475,0.1824,0.3657,0.5576,0.1477
CUST1006677,2026-06,0.6869,0.3741,0.4483,0.4326,0.3737,0.2132
CUST1006678,2026-06,0.5139,0.2436,0.7275,0.4102,0.3185,0.1078
CUST1006679,2026-06,0.4994,0.5074,0.527,0.3304,0.2396,0.0925
CUST1006680,2026-06,0.5223,0.01,0.0698,0.3088,0.2771,0.1676
CUST1006681,2026-06,0.6089,0.1418,0.4905,0.3367,0.2222,0.1873
CUST1006682,2026-06,0.4771,0.2787,0.6739,0.3571,0.4397,0.2527
CUST1006683,2026-06,0.1377,0.3803,0.0403,0.3428,0.3187,0.2684
CUST1006684,2026-06,0.5128,0.3659,0.7058,0.4182,0.1314,0.3312
CUST1006685,2026-06,0.5329,0.5275,0.4821,0.1293,0.3667,0.1143
CUST1006686,2026-06,0.6332,0.1721,0.4909,0.3449,0.1802,0.2956
CUST1006687,2026-06,0.6155,0.5105,0.5008,0.2639,0.2543,0.0879999999999999
CUST1006688,2026-06,0.7199,0.4336,0.4725,0.384,0.1032,0.1456
CUST1006689,2026-06,0.5887,0.23,0.1335,0.5071,0.543,0.2603
CUST1006690,2026-06,0.5089,0.4551,0.3649,0.4798,0.2594,0.2234
CUST1006691,2026-06,0.3487,0.442,0.5159,0.3936,0.328,0.1491
CUST1006692,2026-06,0.4429,0.5017,0.4697,0.2761,0.3581,0.1922
CUST1006693,2026-06,0.4599,0.5733,0.3883,0.3709,0.2991,0.17
CUST1006694,2026-06,0.2388,0.3757,0.1386,0.2663,0.2551,0.1672
CUST1006695,2026-06,0.7508,0.2316,0.1839,0.3281,0.299,0.1626
CUST1006696,2026-06,0.6685,0.3877,0.4889,0.48,0.1351,0.2999
CUST1006697,2026-06,0.3303,0.3461,0.1897,0.4092,0.4034,0.187
CUST1006698,2026-06,0.4719,0.3039,0.4995,0.4742,0.2771,0.1491
CUST1006699,2026-06,0.2486,0.2038,0.2327,0.4439,0.4418,0.0442
CUST1006700,2026-06,0.4177,0.4038,0.384,0.3043,0.4919,0.2233
CUST1006701,2026-06,0.5296,0.4368,0.6256,0.26,0.4228,0.3051
CUST1006702,2026-06,0.3836,0.2924,0.2897,0.4168,0.4642,0.1766
CUST1006703,2026-06,0.585,0.1875,0.4653,0.4283,0.2625,0.2552
CUST1006704,2026-06,0.1146,0.01,0.2669,0.0585,0.5262,0.1264
CUST1006705,2026-06,0.6405,0.453,0.6007,0.3165,0.2392,0.1376
CUST1006706,2026-06,0.7462,0.2926,0.3542,0.2678,0.2373,0.2713
CUST1006707,2026-06,0.449,0.2977,0.3928,0.5562,0.3943,0.235
CUST1006708,2026-06,0.4872,0.0296,0.1344,0.0732,0.175,0.1781
CUST1006709,2026-06,0.8464,0.4203,0.5434,0.356,0.3778,0.1937
CUST1006710,2026-06,0.5383,0.211,0.4571,0.6263,0.3432,0.2126
CUST1006711,2026-06,0.2865,0.1422,0.0645,0.0859999999999999,0.2799,0.6033
CUST1006712,2026-06,0.387,0.4663,0.4716,0.3785,0.3957,0.01
CUST1006713,2026-06,0.2301,0.3559,0.0743,0.4459,0.4685,0.149
CUST1006714,2026-06,0.3755,0.4215,0.3914,0.2605,0.4289,0.331
CUST1006715,2026-06,0.3155,0.4162,0.246,0.4324,0.6025,0.245
CUST1006716,2026-06,0.4456,0.5534,0.4405,0.3352,0.3197,0.3022
CUST1006717,2026-06,0.449,0.5039,0.3862,0.4021,0.3087,0.1156
CUST1006718,2026-06,0.4499,0.2101,0.4977,0.2957,0.3082,0.1679
CUST1006719,2026-06,0.4072,0.3856,0.01,0.3802,0.4273,0.0665
CUST1006720,2026-06,0.1606,0.2994,0.1623,0.0599,0.4729,0.2049
CUST1006721,2026-06,0.4188,0.0995999999999999,0.2214,0.2171,0.2958,0.2295
CUST1006722,2026-06,0.5255,0.522,0.4586,0.4709,0.268,0.7193
CUST1006723,2026-06,0.5845,0.4804,0.639,0.6073,0.3944,0.1297
CUST1006724,2026-06,0.0596,0.225,0.1808,0.2549,0.3461,0.1231
CUST1006725,2026-06,0.5944,0.277,0.5989,0.4005,0.3942,0.1094
CUST1006726,2026-06,0.5533,0.2163,0.5621,0.4031,0.3264,0.2496
CUST1006727,2026-06,0.2869,0.0864999999999999,0.0129,0.1337,0.01,0.3661
CUST1006728,2026-06,0.5269,0.4768,0.2393,0.6724,0.4853,0.1955
CUST1006729,2026-06,0.6282,0.1776,0.5828,0.325,0.2911,0.1718
CUST1006730,2026-06,0.2536,0.0362,0.3238,0.2801,0.3257,0.2199
CUST1006731,2026-06,0.3401,0.3579,0.566,0.413,0.4101,0.2212
CUST1006732,2026-06,0.4045,0.5942,0.5188,0.3721,0.3728,0.1742
CUST1006733,2026-06,0.4363,0.3423,0.423,0.2358,0.4272,0.0267
CUST1006734,2026-06,0.577,0.3842,0.5645,0.6583,0.3151,0.2489
CUST1006735,2026-06,0.4399,0.274,0.2058,0.5887,0.3394,0.2268
CUST1006736,2026-06,0.4004,0.5209,0.5386,0.404,0.2857,0.133
CUST1006737,2026-06,0.7116,0.4284,0.2773,0.5118,0.2715,0.24
CUST1006738,2026-06,0.4503,0.4542,0.6187,0.4767,0.4566,0.1144
CUST1006739,2026-06,0.454,0.5163,0.2909,0.37,0.3257,0.3567
CUST1006740,2026-06,0.4588,0.4655,0.5409,0.306,0.399,0.1129
CUST1006741,2026-06,0.2507,0.2594,0.2086,0.4613,0.3943,0.3595
CUST1006742,2026-06,0.4647,0.3639,0.3044,0.3963,0.2246,0.1937
CUST1006743,2026-06,0.4514,0.3237,0.5094,0.1959,0.4778,0.0272
CUST1006744,2026-06,0.5707,0.01,0.3839,0.5411,0.2171,0.2677
CUST1006745,2026-06,0.4826,0.3612,0.4089,0.4479,0.5469,0.2881
CUST1006746,2026-06,0.3193,0.1085,0.0489,0.2678,0.4297,0.0716
CUST1006747,2026-06,0.5198,0.3652,0.4527,0.5537,0.417,0.0823
CUST1006748,2026-06,0.5385,0.1342,0.2624,0.5112,0.3887,0.176
CUST1006749,2026-06,0.3092,0.1727,0.2544,0.4736,0.5016,0.2606
CUST1006750,2026-06,0.3243,0.0519,0.4829,0.4286,0.378,0.109
CUST1006751,2026-06,0.5159,0.2486,0.4466,0.2012,0.4315,0.1649
CUST1006752,2026-06,0.424,0.5206,0.331,0.3974,0.6132,0.0847
CUST1006753,2026-06,0.7968,0.2377,0.364,0.3378,0.1799,0.1844
CUST1006754,2026-06,0.5187,0.4349,0.4541,0.4148,0.4062,0.1125
CUST1006755,2026-06,0.3893,0.39,0.424,0.205,0.2337,0.1783
CUST1006756,2026-06,0.4053,0.3559,0.3054,0.4845,0.3032,0.243
CUST1006757,2026-06,0.714,0.3743,0.4005,0.3886,0.2804,0.1357
CUST1006758,2026-06,0.4697,0.1198,0.1471,0.4023,0.2596,0.3304
CUST1006759,2026-06,0.0624,0.2304,0.199,0.2015,0.5241,0.191
CUST1006760,2026-06,0.6913,0.2017,0.2977,0.3284,0.4569,0.1665
CUST1006761,2026-06,0.5543,0.5677,0.2728,0.2747,0.2098,0.2137
CUST1006762,2026-06,0.7086,0.1669,0.3409,0.4737,0.0913,0.0451
CUST1006763,2026-06,0.4705,0.2951,0.5736,0.5428,0.3153,0.1587
CUST1006764,2026-06,0.1704,0.3418,0.1825,0.3389,0.1522,0.2038
CUST1006765,2026-06,0.5651,0.1982,0.3441,0.0944,0.0878,0.0588
CUST1006766,2026-06,0.618,0.263,0.4434,0.3941,0.36,0.2086
CUST1006767,2026-06,0.7081,0.578,0.7316,0.2966,0.1656,0.2048
CUST1006768,2026-06,0.285,0.01,0.2389,0.01,0.1705,0.1732
CUST1006769,2026-06,0.5565,0.5239,0.5048,0.4238,0.3132,0.186
CUST1006770,2026-06,0.5274,0.3163,0.3033,0.5085,0.4718,0.1265
CUST1006771,2026-06,0.4877,0.2217,0.3591,0.3073,0.3482,0.1495
CUST1006772,2026-06,0.4197,0.01,0.1648,0.1418,0.1242,0.0988
CUST1006773,2026-06,0.414,0.3951,0.0832,0.2374,0.2562,0.143
CUST1006774,2026-06,0.5509,0.3955,0.5572,0.4584,0.3022,0.096
CUST1006775,2026-06,0.1368,0.096,0.0806,0.4777,0.2459,0.0648
CUST1006776,2026-06,0.316,0.5256,0.3921,0.442,0.3832,0.1614
CUST1006777,2026-06,0.4974,0.5496,0.2068,0.4714,0.5965,0.1499
CUST1006778,2026-06,0.603,0.1811,0.2856,0.0586,0.3029,0.2962
CUST1006779,2026-06,0.3116,0.2957,0.0498,0.5557,0.5035,0.2318
CUST1006780,2026-06,0.3861,0.2758,0.3318,0.3637,0.503,0.1536
CUST1006781,2026-06,0.3124,0.3104,0.319,0.1497,0.2933,0.5395
CUST1006782,2026-06,0.4282,0.3134,0.4702,0.4801,0.4208,0.2187
CUST1006783,2026-06,0.3328,0.1545,0.3964,0.065,0.3402,0.1913
CUST1006784,2026-06,0.4955,0.3768,0.6196,0.2071,0.4404,0.1673
CUST1006785,2026-06,0.3999,0.4072,0.651,0.2392,0.4217,0.1799
CUST1006786,2026-06,0.6159,0.4114,0.5148,0.3932,0.3011,0.2636
CUST1006787,2026-06,0.6038,0.2188,0.4936,0.2644,0.2001,0.2817
CUST1006788,2026-06,0.3421,0.5021,0.3281,0.536,0.2864,0.0956999999999999
CUST1006789,2026-06,0.1163,0.3853,0.0661999999999999,0.2551,0.3871,0.2571
CUST1006790,2026-06,0.3322,0.01,0.1533,0.0961,0.4548,0.1818
CUST1006791,2026-06,0.0728,0.3622,0.01,0.2622,0.2192,0.0927999999999999
CUST1006792,2026-06,0.3245,0.0557,0.1481,0.403,0.5844,0.2457
CUST1006793,2026-06,0.1796,0.3119,0.2728,0.5301,0.5146,0.3745
CUST1006794,2026-06,0.3244,0.1981,0.2743,0.0412,0.2666,0.7043
CUST1006795,2026-06,0.6074,0.332,0.369,0.3577,0.2814,0.2615
CUST1006796,2026-06,0.6306,0.103,0.4411,0.3798,0.1696,0.6047
CUST1006797,2026-06,0.3244,0.0725,0.2219,0.2718,0.2754,0.2417
CUST1006798,2026-06,0.2409,0.2015,0.1385,0.2922,0.2751,0.6727
CUST1006799,2026-06,0.35,0.6045,0.439,0.4804,0.2566,0.2069
CUST1006800,2026-06,0.0761,0.2695,0.0993,0.293,0.349,0.14
CUST1006801,2026-06,0.3897,0.4228,0.5638,0.3384,0.4799,0.354
CUST1006802,2026-06,0.374,0.3147,0.3573,0.416,0.3282,0.0462
CUST1006803,2026-06,0.5445,0.1497,0.7431,0.609,0.3334,0.0794
CUST1006804,2026-06,0.3008,0.3396,0.2471,0.4753,0.4334,0.2768
CUST1006805,2026-06,0.2374,0.4377,0.297,0.3998,0.4302,0.4951
CUST1006806,2026-06,0.6802,0.3105,0.3155,0.5084,0.1933,0.3116
CUST1006807,2026-06,0.6841,0.3927,0.4135,0.1931,0.4217,0.213
CUST1006808,2026-06,0.7363,0.1134,0.5082,0.3338,0.2033,0.2735
CUST1006809,2026-06,0.3205,0.1843,0.2168,0.5391,0.2609,0.477
CUST1006810,2026-06,0.3626,0.1787,0.3525,0.1423,0.3943,0.2453
CUST1006811,2026-06,0.338,0.5607,0.4252,0.3113,0.216,0.1534
CUST1006812,2026-06,0.354,0.0717,0.1816,0.2575,0.1938,0.0830999999999999
CUST1006813,2026-06,0.654,0.2214,0.3013,0.3023,0.0389,0.1156
CUST1006814,2026-06,0.5645,0.3266,0.4388,0.3796,0.1434,0.2055
CUST1006815,2026-06,0.5716,0.3532,0.575,0.3793,0.3734,0.1411
CUST1006816,2026-06,0.5899,0.108,0.3248,0.311,0.2661,0.01
CUST1006817,2026-06,0.3722,0.4511,0.4296,0.554,0.3701,0.2911
CUST1006818,2026-06,0.718,0.3229,0.3254,0.4382,0.1973,0.3143
CUST1006819,2026-06,0.3136,0.5451,0.4893,0.4519,0.409,0.2218
CUST1006820,2026-06,0.6185,0.2197,0.3421,0.1207,0.265,0.2178
CUST1006821,2026-06,0.5475,0.1981,0.4549,0.4698,0.5319,0.174
