dataset,cluster_id,feature_type,feature,cluster_exact_value,overall_exact_value,difference,abs_difference,standardized_difference_for_ranking,direction,dataset_role,source_label,note,raw_customer_count
Syn_04,4,categorical,Income band (sn) = Medium,0.5637721219083175,0.4456,0.1181721219083175,0.1181721219083175,0.1181721219083175,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Monthly income proxy (sn),53782.46186566415,196363.98390402336,-142581.52203835922,142581.52203835922,0.0720626953855717,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Persona = Standard,1.0,0.3982,0.6018,0.6018,0.6018,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,digital_Days since last login (sn),7.412751322751323,20.53997454490647,-13.127223222155148,13.127223222155148,0.5113860407061251,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Lifestage = Family,0.950320088884186,0.5802,0.370120088884186,0.370120088884186,0.370120088884186,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Days since last login (sn),7.465213480768213,25.284216,-17.819002519231788,17.819002519231788,0.365694926603249,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Occupation = Self Employed,0.6198613829956087,0.261536,0.3583253829956087,0.3583253829956087,0.3583253829956087,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Preferred channel (sn) = Mobile App,0.830643881276123,0.61548,0.2151638812761229,0.2151638812761229,0.2151638812761229,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Age,36.06322416803344,37.8106,-1.7473758319665649,1.7473758319665649,0.150747491739912,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Count,35.557671890839416,33.83287185146503,1.7248000393743863,1.7248000393743863,0.1360494134458015,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Income band (sn) = Medium,0.5584360615840431,0.4456,0.1128360615840431,0.1128360615840431,0.1128360615840431,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding,CC holding rate,0.4297656208666208,0.517312,-0.0875463791333792,0.0875463791333792,0.0875463791333792,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
